time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:25:48.552273,"(2000, 2001, 2002, 2003)","(0.0, 100.69932556152344, -103.99681854248047, 81.66413879394531)","(0.639771044254303, 0.40452879667282104, 0.5399712920188904, 0.3464435338973999)","(2.8301217555999756, -992.13427734375, 188.29010009765625, -991.9178466796875)","(200.0, -995.8015747070312, 314.4614562988281, -996.9954833984375)"
2024/07/31/12:25:48.652039,"(2000, 2001, 2002, 2003)","(0.0, 101.22261810302734, -104.23611450195312, 82.08865356445312)","(0.6400180459022522, 0.404356986284256, 0.541189432144165, 0.3461607098579407)","(2.8941235542297363, -992.1286010742188, 188.28868103027344, -991.90234375)","(200.0, -995.7615356445312, 314.4073486328125, -996.9645385742188)"
2024/07/31/12:25:48.752071,"(2000, 2001, 2002, 2003)","(0.0, 101.74589538574219, -104.4690170288086, 82.51311492919922)","(0.6402633190155029, 0.4041878581047058, 0.54241544008255, 0.3458814024925232)","(2.9581499099731445, -992.1233520507812, 188.28684997558594, -991.8870239257812)","(200.0, -995.721435546875, 314.3531494140625, -996.9335327148438)"
2024/07/31/12:25:48.852110,"(2000, 2001, 2002, 2003)","(0.0, 102.2691421508789, -104.69564056396484, 82.93753051757812)","(0.6405068039894104, 0.404021292924881, 0.5436489582061768, 0.3456055819988251)","(3.022200584411621, -992.1184692382812, 188.28460693359375, -991.8720092773438)","(200.0, -995.6813354492188, 314.298828125, -996.9024047851562)"
2024/07/31/12:25:48.952482,"(2000, 2001, 2002, 2003)","(0.0, 102.7871322631836, -104.91394805908203, 83.36190032958984)","(0.6407461166381836, 0.40385890007019043, 0.5448771715164185, 0.3453332483768463)","(3.085634469985962, -992.1139526367188, 188.28199768066406, -991.857177734375)","(200.0, -995.6416015625, 314.24493408203125, -996.8712158203125)"
2024/07/31/12:25:49.052589,"(2000, 2001, 2002, 2003)","(0.0, 103.31556701660156, -105.13046264648438, 83.78621673583984)","(0.6409884691238403, 0.4036957621574402, 0.5461368560791016, 0.34506431221961975)","(3.150374412536621, -992.1097412109375, 188.2789306640625, -991.8426513671875)","(200.0, -995.60107421875, 314.1898498535156, -996.8399047851562)"
2024/07/31/12:25:49.152363,"(2000, 2001, 2002, 2003)","(0.0, 103.8387451171875, -105.33885955810547, 84.21050262451172)","(0.6412267088890076, 0.40353676676750183, 0.5473904013633728, 0.3447987139225006)","(3.2144970893859863, -992.10595703125, 188.2755126953125, -991.8283081054688)","(200.0, -995.5608520507812, 314.1352233886719, -996.80859375)"
2024/07/31/12:25:49.251846,"(2000, 2001, 2002, 2003)","(0.0, 104.36190795898438, -105.54139709472656, 84.63473510742188)","(0.6414632201194763, 0.4033801853656769, 0.548649787902832, 0.3445364832878113)","(3.2786433696746826, -992.1024780273438, 188.27169799804688, -991.814208984375)","(200.0, -995.5206909179688, 314.08050537109375, -996.7771606445312)"
2024/07/31/12:25:49.351956,"(2000, 2001, 2002, 2003)","(0.0, 104.87981414794922, -105.73624420166016, 85.0546875)","(0.6416956782341003, 0.4032275676727295, 0.5499017834663391, 0.3442801237106323)","(3.3421711921691895, -992.0994262695312, 188.26754760742188, -991.8004760742188)","(200.0, -995.4808959960938, 314.0262145996094, -996.7459106445312)"
2024/07/31/12:25:49.452503,"(2000, 2001, 2002, 2003)","(0.0, 105.40816497802734, -105.92924499511719, 85.48307800292969)","(0.6419311165809631, 0.4030742049217224, 0.5511840581893921, 0.34402182698249817)","(3.40700626373291, -992.0966796875, 188.26292419433594, -991.7867431640625)","(200.0, -995.4402465820312, 313.9707336425781, -996.7140502929688)"
2024/07/31/12:25:49.552264,"(2000, 2001, 2002, 2003)","(0.0, 105.93125915527344, -106.11476135253906, 85.90718841552734)","(0.642162561416626, 0.4029247462749481, 0.5524581074714661, 0.3437693119049072)","(3.4712226390838623, -992.0943603515625, 188.2579803466797, -991.7733764648438)","(200.0, -995.4000244140625, 313.91571044921875, -996.682373046875)"
2024/07/31/12:25:49.652017,"(2000, 2001, 2002, 2003)","(0.0, 106.45433807373047, -106.29480743408203, 86.33125305175781)","(0.6423922777175903, 0.4027775824069977, 0.55373615026474, 0.34352001547813416)","(3.535461664199829, -992.0923461914062, 188.25265502929688, -991.7601928710938)","(200.0, -995.3598022460938, 313.860595703125, -996.650634765625)"
2024/07/31/12:25:49.752048,"(2000, 2001, 2002, 2003)","(0.0, 106.9773941040039, -106.46949005126953, 86.75527954101562)","(0.6426203846931458, 0.4026326835155487, 0.5550177097320557, 0.3432738184928894)","(3.5997238159179688, -992.0907592773438, 188.24696350097656, -991.747314453125)","(200.0, -995.319580078125, 313.8053894042969, -996.6188354492188)"
2024/07/31/12:25:49.852210,"(2000, 2001, 2002, 2003)","(0.0, 107.49520874023438, -106.63725280761719, 87.17503356933594)","(0.6428444981575012, 0.4024914503097534, 0.5562894344329834, 0.34303316473960876)","(3.663365364074707, -992.0894775390625, 188.24098205566406, -991.7348022460938)","(200.0, -995.27978515625, 313.7506408691406, -996.5872192382812)"
2024/07/31/12:25:49.951973,"(2000, 2001, 2002, 2003)","(0.0, 108.0234603881836, -106.80313110351562, 87.60322570800781)","(0.6430715918540955, 0.4023495614528656, 0.5575894117355347, 0.3427906930446625)","(3.728315591812134, -992.0885620117188, 188.23451232910156, -991.7222290039062)","(200.0, -995.2391357421875, 313.6947021484375, -996.5549926757812)"
2024/07/31/12:25:50.052060,"(2000, 2001, 2002, 2003)","(0.0, 108.54646301269531, -106.9622802734375, 88.02713775634766)","(0.6432946920394897, 0.4022112786769867, 0.5588786005973816, 0.34255367517471313)","(3.792645215988159, -992.0880737304688, 188.22775268554688, -991.7100219726562)","(200.0, -995.1989135742188, 313.63922119140625, -996.52294921875)"
2024/07/31/12:25:50.152310,"(2000, 2001, 2002, 2003)","(0.0, 109.06945037841797, -107.11646270751953, 88.45101165771484)","(0.6435162425041199, 0.4020751118659973, 0.560169517993927, 0.34231963753700256)","(3.856996774673462, -992.087890625, 188.2206573486328, -991.6981201171875)","(200.0, -995.15869140625, 313.5836486816406, -996.4909057617188)"
2024/07/31/12:25:50.252148,"(2000, 2001, 2002, 2003)","(0.0, 109.59242248535156, -107.2657699584961, 88.8748550415039)","(0.6437361836433411, 0.40194106101989746, 0.5614614486694336, 0.3420885503292084)","(3.921370267868042, -992.0880737304688, 188.2132110595703, -991.6864013671875)","(200.0, -995.1185302734375, 313.52801513671875, -996.458740234375)"
2024/07/31/12:25:50.352214,"(2000, 2001, 2002, 2003)","(0.0, 110.11537170410156, -107.41029357910156, 89.29866027832031)","(0.6439545154571533, 0.40180906653404236, 0.5627540946006775, 0.3418603837490082)","(3.9857659339904785, -992.088623046875, 188.20542907714844, -991.6749267578125)","(200.0, -995.0783081054688, 313.4722595214844, -996.426513671875)"
2024/07/31/12:25:50.452210,"(2000, 2001, 2002, 2003)","(0.0, 110.63831329345703, -107.55056762695312, 89.7224349975586)","(0.6441712379455566, 0.401679128408432, 0.5640496611595154, 0.3416351079940796)","(4.050182819366455, -992.0895385742188, 188.19732666015625, -991.6636962890625)","(200.0, -995.0382080078125, 313.41644287109375, -996.394287109375)"
2024/07/31/12:25:50.552389,"(2000, 2001, 2002, 2003)","(0.0, 111.156005859375, -107.68488311767578, 90.14192962646484)","(0.6443842649459839, 0.4015524983406067, 0.5653285980224609, 0.3414148986339569)","(4.113976955413818, -992.0908203125, 188.18896484375, -991.65283203125)","(200.0, -994.9984741210938, 313.3611145019531, -996.3622436523438)"
2024/07/31/12:25:50.652072,"(2000, 2001, 2002, 2003)","(0.0, 111.67890930175781, -107.81602478027344, 90.56563568115234)","(0.6445978879928589, 0.4014265239238739, 0.566619873046875, 0.3411952257156372)","(4.178436756134033, -992.0924682617188, 188.18020629882812, -991.64208984375)","(200.0, -994.9583129882812, 313.30511474609375, -996.3298950195312)"
2024/07/31/12:25:50.752201,"(2000, 2001, 2002, 2003)","(0.0, 112.20703125, -107.94396209716797, 90.99354553222656)","(0.6448121070861816, 0.4013012647628784, 0.5679228901863098, 0.34097614884376526)","(4.243562698364258, -992.0945434570312, 188.17105102539062, -991.6314697265625)","(200.0, -994.9178466796875, 313.2485046386719, -996.297119140625)"
2024/07/31/12:25:50.852189,"(2000, 2001, 2002, 2003)","(0.0, 112.72990417480469, -108.0666732788086, 91.41718292236328)","(0.6450226306915283, 0.4011791944503784, 0.5692138075828552, 0.34076201915740967)","(4.308064937591553, -992.0968627929688, 188.16165161132812, -991.6212158203125)","(200.0, -994.8778076171875, 313.1923522949219, -996.2645874023438)"
2024/07/31/12:25:50.951877,"(2000, 2001, 2002, 2003)","(0.0, 113.25276947021484, -108.18511962890625, 91.84078979492188)","(0.6452316045761108, 0.40105900168418884, 0.5704996585845947, 0.34055060148239136)","(4.372588157653809, -992.099609375, 188.15196228027344, -991.6112060546875)","(200.0, -994.8377685546875, 313.1361389160156, -996.2320556640625)"
2024/07/31/12:25:51.052342,"(2000, 2001, 2002, 2003)","(0.0, 113.77561950683594, -108.29973602294922, 92.26436614990234)","(0.645439088344574, 0.4009406864643097, 0.5717853307723999, 0.34034186601638794)","(4.437132358551025, -992.1027221679688, 188.14195251464844, -991.6014404296875)","(200.0, -994.7978515625, 313.079833984375, -996.199462890625)"
2024/07/31/12:25:51.152189,"(2000, 2001, 2002, 2003)","(0.0, 114.29845428466797, -108.41059112548828, 92.68791198730469)","(0.6456450819969177, 0.4008242189884186, 0.5730676651000977, 0.34013575315475464)","(4.501696586608887, -992.106201171875, 188.13165283203125, -991.5919189453125)","(200.0, -994.7578735351562, 313.0234680175781, -996.1668090820312)"
2024/07/31/12:25:51.251845,"(2000, 2001, 2002, 2003)","(0.0, 114.82127380371094, -108.51740264892578, 93.1114273071289)","(0.6458495259284973, 0.4007095396518707, 0.5743439197540283, 0.33993223309516907)","(4.566281795501709, -992.1099853515625, 188.12106323242188, -991.5826416015625)","(200.0, -994.718017578125, 312.9670104980469, -996.1340942382812)"
2024/07/31/12:25:51.352144,"(2000, 2001, 2002, 2003)","(0.0, 115.34407806396484, -108.62029266357422, 93.534912109375)","(0.6460525393486023, 0.40059664845466614, 0.5756165981292725, 0.3397313356399536)","(4.630887031555176, -992.1141967773438, 188.1101837158203, -991.5736083984375)","(200.0, -994.6781616210938, 312.9104919433594, -996.1013793945312)"
2024/07/31/12:25:51.452386,"(2000, 2001, 2002, 2003)","(0.0, 115.86687469482422, -108.71936798095703, 93.95836639404297)","(0.6462540626525879, 0.4004855155944824, 0.5768851041793823, 0.3395329415798187)","(4.695512294769287, -992.1187133789062, 188.09902954101562, -991.5648193359375)","(200.0, -994.6383666992188, 312.8539123535156, -996.0685424804688)"
2024/07/31/12:25:51.552077,"(2000, 2001, 2002, 2003)","(0.0, 116.38965606689453, -108.81474304199219, 94.38179779052734)","(0.6464540958404541, 0.4003761112689972, 0.578149139881134, 0.3393370807170868)","(4.760157585144043, -992.1235961914062, 188.08758544921875, -991.5562133789062)","(200.0, -994.5986328125, 312.7972412109375, -996.0357055664062)"
2024/07/31/12:25:51.652251,"(2000, 2001, 2002, 2003)","(0.0, 116.91242980957031, -108.90650939941406, 94.8051986694336)","(0.6466526985168457, 0.40026840567588806, 0.5794081091880798, 0.33914369344711304)","(4.824822902679443, -992.1288452148438, 188.07586669921875, -991.5479125976562)","(200.0, -994.5589599609375, 312.740478515625, -996.0028686523438)"
2024/07/31/12:25:51.751962,"(2000, 2001, 2002, 2003)","(0.0, 117.43518829345703, -108.99475860595703, 95.22857666015625)","(0.6468498110771179, 0.40016239881515503, 0.5806618332862854, 0.3389527499675751)","(4.88950777053833, -992.1344604492188, 188.06387329101562, -991.5398559570312)","(200.0, -994.5193481445312, 312.6836853027344, -995.9699096679688)"
2024/07/31/12:25:51.851974,"(2000, 2001, 2002, 2003)","(0.0, 117.95793151855469, -109.07958984375, 95.65192413330078)","(0.6470455527305603, 0.40005800127983093, 0.5819097757339478, 0.3387642502784729)","(4.954212665557861, -992.1404418945312, 188.0516357421875, -991.5320434570312)","(200.0, -994.4797973632812, 312.62677001953125, -995.9369506835938)"
2024/07/31/12:25:51.952313,"(2000, 2001, 2002, 2003)","(0.0, 118.48066711425781, -109.16109466552734, 96.07524108886719)","(0.6472398638725281, 0.39995527267456055, 0.5831515789031982, 0.33857810497283936)","(5.018936634063721, -992.1467895507812, 188.03912353515625, -991.5244140625)","(200.0, -994.4403076171875, 312.56982421875, -995.9039916992188)"
2024/07/31/12:25:52.051937,"(2000, 2001, 2002, 2003)","(0.0, 119.00338745117188, -109.24014282226562, 96.50276947021484)","(0.6474326848983765, 0.3998541235923767, 0.5844041705131531, 0.3383925259113312)","(5.083679676055908, -992.1535034179688, 188.02622985839844, -991.5170288085938)","(200.0, -994.40087890625, 312.5122375488281, -995.87060546875)"
2024/07/31/12:25:52.151944,"(2000, 2001, 2002, 2003)","(0.0, 119.5208740234375, -109.31385803222656, 96.9175796508789)","(0.647622287273407, 0.3997555375099182, 0.5856120586395264, 0.3382147252559662)","(5.147794246673584, -992.1604614257812, 188.0134735107422, -991.5100708007812)","(200.0, -994.3618774414062, 312.4562683105469, -995.8381958007812)"
2024/07/31/12:25:52.252022,"(2000, 2001, 2002, 2003)","(0.0, 120.0488052368164, -109.38672637939453, 97.34505462646484)","(0.6478142738342285, 0.3996565341949463, 0.5868493318557739, 0.3380337953567505)","(5.213223457336426, -992.1679077148438, 188.00009155273438, -991.5031127929688)","(200.0, -994.3222045898438, 312.3985290527344, -995.8047485351562)"
2024/07/31/12:25:52.351917,"(2000, 2001, 2002, 2003)","(0.0, 120.57149505615234, -109.4559326171875, 97.76828002929688)","(0.6480029821395874, 0.39956003427505493, 0.5880662202835083, 0.3378569483757019)","(5.278023719787598, -992.1756591796875, 187.98660278320312, -991.4965209960938)","(200.0, -994.2830200195312, 312.3412780761719, -995.7716674804688)"
2024/07/31/12:25:52.453359,"(2000, 2001, 2002, 2003)","(0.0, 121.09417724609375, -109.52227020263672, 98.19147491455078)","(0.6481884121894836, 0.39946505427360535, 0.5892749428749084, 0.3376823365688324)","(5.342194557189941, -992.1837768554688, 187.97288513183594, -991.4901733398438)","(200.0, -994.243896484375, 312.28399658203125, -995.7384643554688)"
2024/07/31/12:25:52.552241,"(2000, 2001, 2002, 2003)","(0.0, 121.61685180664062, -109.58583068847656, 98.6146469116211)","(0.6483762264251709, 0.39937156438827515, 0.5904752016067505, 0.33750995993614197)","(5.407680511474609, -992.1921997070312, 187.95892333984375, -991.4840698242188)","(200.0, -994.2048950195312, 312.22662353515625, -995.7052612304688)"
2024/07/31/12:25:52.652090,"(2000, 2001, 2002, 2003)","(0.0, 122.13951110839844, -109.64669036865234, 99.03779602050781)","(0.6485608220100403, 0.39927950501441956, 0.5916666984558105, 0.3373397886753082)","(5.472536563873291, -992.2010498046875, 187.9447479248047, -991.4781494140625)","(200.0, -994.1659545898438, 312.1691589355469, -995.6720581054688)"
2024/07/31/12:25:52.752034,"(2000, 2001, 2002, 2003)","(0.0, 122.66216278076172, -109.7049560546875, 99.46092987060547)","(0.6487441062927246, 0.39918890595436096, 0.5928493738174438, 0.337171733379364)","(5.537411212921143, -992.210205078125, 187.9303436279297, -991.4725341796875)","(200.0, -994.1270751953125, 312.1116638183594, -995.6388549804688)"
2024/07/31/12:25:52.852106,"(2000, 2001, 2002, 2003)","(0.0, 123.18480682373047, -109.76068115234375, 99.884033203125)","(0.6489260196685791, 0.399099737405777, 0.5940229296684265, 0.3370058536529541)","(5.602303504943848, -992.2196655273438, 187.9157257080078, -991.4671630859375)","(200.0, -994.0883178710938, 312.0540771484375, -995.6055297851562)"
2024/07/31/12:25:52.951870,"(2000, 2001, 2002, 2003)","(0.0, 123.70220947265625, -109.81346893310547, 100.30288696289062)","(0.6491047739982605, 0.39901283383369446, 0.5951754450798035, 0.33684372901916504)","(5.66656494140625, -992.2294311523438, 187.9010467529297, -991.4620361328125)","(200.0, -994.050048828125, 311.99700927734375, -995.5725708007812)"
2024/07/31/12:25:53.052076,"(2000, 2001, 2002, 2003)","(0.0, 124.23529052734375, -109.86538696289062, 100.73441314697266)","(0.6492876410484314, 0.39892467856407166, 0.5963534116744995, 0.33667877316474915)","(5.732792377471924, -992.2398681640625, 187.8856964111328, -991.45703125)","(200.0, -994.0107421875, 311.93817138671875, -995.5386352539062)"
2024/07/31/12:25:53.152158,"(2000, 2001, 2002, 2003)","(0.0, 124.74745178222656, -109.9130859375, 101.14899444580078)","(0.6494620442390442, 0.39884132146835327, 0.5974754095077515, 0.33652234077453613)","(5.7964396476745605, -992.2501831054688, 187.87075805664062, -991.4525146484375)","(200.0, -993.9730224609375, 311.88153076171875, -995.5059814453125)"
2024/07/31/12:25:53.251868,"(2000, 2001, 2002, 2003)","(0.0, 125.27005767822266, -109.95955657958984, 101.57201385498047)","(0.6496387720108032, 0.39875757694244385, 0.5986106395721436, 0.3363647162914276)","(5.861403465270996, -992.2611083984375, 187.85531616210938, -991.4480590820312)","(200.0, -993.9346313476562, 311.8236999511719, -995.4725952148438)"
2024/07/31/12:25:53.351863,"(2000, 2001, 2002, 2003)","(0.0, 125.79788208007812, -110.00431823730469, 101.9992446899414)","(0.6498159170150757, 0.3986743092536926, 0.5997471213340759, 0.3362075686454773)","(5.927034854888916, -992.2724609375, 187.8395233154297, -991.4439086914062)","(200.0, -993.8960571289062, 311.7652282714844, -995.4389038085938)"
2024/07/31/12:25:53.452157,"(2000, 2001, 2002, 2003)","(0.0, 126.31524658203125, -110.04618835449219, 102.41799926757812)","(0.6499882340431213, 0.3985939919948578, 0.6008508205413818, 0.3360554873943329)","(5.9913835525512695, -992.283935546875, 187.8238525390625, -991.4400024414062)","(200.0, -993.8582763671875, 311.7078552246094, -995.4058837890625)"
2024/07/31/12:25:53.552305,"(2000, 2001, 2002, 2003)","(0.0, 126.84305572509766, -110.0868911743164, 102.8451919555664)","(0.6501628160476685, 0.3985133171081543, 0.6019665598869324, 0.33590230345726013)","(6.0570502281188965, -992.2959594726562, 187.8076629638672, -991.436279296875)","(200.0, -993.8198852539062, 311.64923095703125, -995.3721313476562)"
