time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:43:45.147378,"[2000, 2001, 2002, 2003]","(6.175160884857178, 192.2142333984375, -139.97357177734375, 70.33132934570312)","(0.6687533855438232, 0.394063800573349, 0.6778061389923096, 0.32579314708709717)","(67.22126770019531, -995.01123046875, 202.34396362304688, -991.9220581054688)","(203.7017364501953, -996.0028076171875, 232.7549591064453, -1003.627197265625)","[1602.382349409349, 138.21092700053944, 1606.059793406837]","[3.28843785611222, 3.5468234274425647, 2.7414310534206234]","[222.30278358948672, 5.959466252221281, 222.56560526693517]","[2017.804760894951, 193.64553285815435, 1683.6233700957687]","[-1154.2661529694863, 105.20440141389744, -836.5303791393773]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.015759111150174365, 0.9790503173888139, 0.01612697062339108]","[0.26327620502217164, 0.4737784096407991, 0.26154404958366617]","[0.01, 0.081, 0.01]","[6.594908621613696, 5.5371351734177505, 6.775239767253517]","[4.102883966350371, 4.102883966350371, 4.102883966350371]","[3.381678652333923, 3.815664500170784, 3.541440106141666]","[2.6341161321075846, 2.9596055179852305, 2.7539372224633922]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.246621,"[2000, 2001, 2002, 2003]","(6.149430751800537, 192.7257080078125, -139.97357177734375, 70.75326538085938)","(0.6684005260467529, 0.39419931173324585, 0.6778061389923096, 0.3257735073566437)","(67.28770446777344, -995.0503540039062, 202.2920684814453, -991.9016723632812)","(203.7090606689453, -995.9981689453125, 232.71136474609375, -1003.601806640625)","[1602.4543387432145, 138.08453773474042, 1606.0765820878066]","[3.291485072325618, 3.5466809041538503, 2.7409862898061297]","[222.32575154766965, 5.97486190514326, 222.58967538918762]","[2019.8337984602256, 193.4677467510084, 1683.450876827339]","[-1157.8331602032895, 105.14210831307122, -832.413483719127]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.01579107541012781, 0.9790993903105862, 0.016160890054360333]","[0.26421494589616445, 0.47400621483178335, 0.2618135566541408]","[0.01, 0.081, 0.01]","[6.593158139476465, 5.536249088552577, 6.7739587198238524]","[4.10253426963319, 4.10253426963319, 4.10253426963319]","[3.380020947040251, 3.8149103861063582, 3.5401842587464323]","[2.6328728531373313, 2.959039932436912, 2.752995336916967]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.347198,"[2000, 2001, 2002, 2003]","(6.1220903396606445, 193.23486328125, -139.97357177734375, 71.17520141601562)","(0.6680504679679871, 0.39435264468193054, 0.6778061389923096, 0.32575416564941406)","(67.3541030883789, -995.089599609375, 202.2401580810547, -991.8814697265625)","(203.71636962890625, -995.9939575195312, 232.6677703857422, -1003.5762329101562)","[1602.5266958693865, 137.95817855022509, 1606.0933186091004]","[3.2945040093329485, 3.5465239726767894, 2.740548881214586]","[222.35033755245954, 5.99185310298132, 222.61534727103282]","[2021.8417160484407, 193.2902668996867, 1683.2819415654167]","[-1161.3662726151204, 105.08032176306276, -828.3317791972559]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.01582533027679439, 0.9791534836601632, 0.016197109185425773]","[0.2651596448669373, 0.47423443468361953, 0.26208037842794824]","[0.01, 0.081, 0.01]","[6.591370744983638, 5.535352135046558, 6.772686924913013]","[4.102187237806158, 4.102187237806158, 4.102187237806158]","[3.3783315690829223, 3.814177665943691, 3.538937663035626]","[2.631605819669334, 2.9584903923149106, 2.7520603901338623]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.447346,"[2000, 2001, 2002, 2003]","(6.093514442443848, 193.74664306640625, -139.97357177734375, 71.60134887695312)","(0.6677064895629883, 0.3945246636867523, 0.6778061389923096, 0.32573485374450684)","(67.41981506347656, -995.1292114257812, 202.187744140625, -991.8612670898438)","(203.72360229492188, -995.9900512695312, 232.62374877929688, -1003.55029296875)","[1602.5990155875022, 137.83192932313437, 1606.1092710070734]","[3.29753091732357, 3.546355137597095, 2.7401312299526164]","[222.37617329257458, 6.009902205335145, 222.64226267392354]","[2023.8505638374506, 193.11310532207656, 1683.121311988129]","[-1164.8984606225042, 105.01863254156122, -824.2820017355914]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.015861369590629892, 0.9792108699112541, 0.016235129873624132]","[0.2661157700260939, 0.4744607865902425, 0.2623442471202455]","[0.01, 0.081, 0.01]","[6.589557078590995, 5.5344538915534205, 6.771437500408748]","[4.101846124902386, 4.101846124902386, 4.101846124902386]","[3.376620943073076, 3.8134721701854946, 3.537713059541696]","[2.6303228501619498, 2.9579612704962637, 2.751141937513415]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.547056,"[2000, 2001, 2002, 2003]","(6.062856674194336, 194.24591064453125, -139.97357177734375, 72.01904296875)","(0.6673582196235657, 0.3947097957134247, 0.6778061389923096, 0.32571619749069214)","(67.48681640625, -995.1681518554688, 202.1363525390625, -991.8416748046875)","(203.73094177246094, -995.986572265625, 232.58058166503906, -1003.524658203125)","[1602.6721485055698, 137.70558029295353, 1606.1267873953789]","[3.3004587685392073, 3.5461694516802154, 2.7397003364100474]","[222.40408727227177, 6.030341340720597, 222.67121873507503]","[2025.79497893191, 192.93621673100913, 1682.9567790139783]","[-1168.3362896284498, 104.95820202138387, -820.2876231768423]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.015900357734495385, 0.9792757617893073, 0.016276087092763014]","[0.2670648317247722, 0.47469207338799596, 0.26260579263693135]","[0.01, 0.081, 0.01]","[6.587690864404508, 5.533527434951635, 6.770169584267091]","[4.101500646862898, 4.101500646862898, 4.101500646862898]","[3.374862662835649, 3.8127724854791856, 3.536470698794193]","[2.6290041399838797, 2.9574365069665323, 2.7502101669527876]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.647020,"[2000, 2001, 2002, 2003]","(6.033778667449951, 194.74755859375, -139.97357177734375, 72.44097900390625)","(0.667400598526001, 0.3949139416217804, 0.6778061389923096, 0.32569757103919983)","(67.55316162109375, -995.20751953125, 202.08445739746094, -991.822021484375)","(203.73818969726562, -995.9833984375, 232.5369873046875, -1003.4986572265625)","[1602.7452932356553, 137.57931458891107, 1606.1434881040423]","[3.3034038322484007, 3.5459081489137967, 2.7396399163648804]","[222.43043292938455, 6.049031939390008, 222.69860353044777]","[2027.7462493311236, 192.7607910083885, 1682.9602142987467]","[-1171.3555438036428, 104.86843135259781, -816.7695207646011]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.01593720283761446, 0.9793350154515521, 0.016314873238011507]","[0.2678761249681527, 0.4747019002730734, 0.2627158977729461]","[0.01, 0.081, 0.01]","[6.587318506163315, 5.533318447282026, 6.770379164715629]","[4.1015426919185245, 4.1015426919185245, 4.1015426919185245]","[3.37454571558489, 3.813142579433669, 3.536670840771834]","[2.62876642954581, 2.9577140774323945, 2.7503602734360184]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.746909,"[2000, 2001, 2002, 2003]","(6.005686283111572, 195.25152587890625, -139.97357177734375, 72.86712646484375)","(0.6674430966377258, 0.39513611793518066, 0.6778061389923096, 0.3256790041923523)","(67.62017822265625, -995.247314453125, 202.0320281982422, -991.8023681640625)","(203.7454833984375, -995.9805908203125, 232.4929656982422, -1003.4722900390625)","[1602.8194785162555, 137.4517756989052, 1606.1603922174095]","[3.306377628658256, 3.545655330873212, 2.7396285138892402]","[222.4557735834676, 6.066630109348971, 222.72497719766193]","[2029.7130209465456, 192.5833866635302, 1682.9863991655304]","[-1174.3983220750397, 104.77718839174288, -813.3816770264281]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.01597268592987794, 0.9793907300376077, 0.016352274552445978]","[0.26869652459518584, 0.47471050162413514, 0.2628242830429217]","[0.01, 0.081, 0.01]","[6.586898968804098, 5.533119322680183, 6.770589026102997]","[4.101584853607044, 4.101584853607044, 4.101584853607044]","[3.374187012067444, 3.813504457893808, 3.536871274857338]","[2.6284974019077256, 2.957985486277499, 2.750510599000146]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.846807,"[2000, 2001, 2002, 2003]","(5.9793524742126465, 195.74285888671875, -139.97357177734375, 73.28482055664062)","(0.6674844026565552, 0.39536982774734497, 0.6778061389923096, 0.3256610333919525)","(67.68587493896484, -995.286376953125, 201.98065185546875, -991.7833251953125)","(203.7526092529297, -995.9782104492188, 232.44981384277344, -1003.4462890625)","[1602.892500641955, 137.32677861098549, 1606.1769788421632]","[3.3092914549471724, 3.545417987778022, 2.73966439317477]","[222.47941697435027, 6.082666694117744, 222.749616016529]","[2031.636662045532, 192.40931840744054, 1683.0336089506206]","[-1177.3732389063898, 104.68723328996813, -810.2168309730762]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.01600583092838126, 0.9794414367096318, 0.016387257543332423]","[0.2695020745357702, 0.47471772332471884, 0.26292781660460374]","[0.01, 0.081, 0.01]","[6.586444253429162, 5.532935286208776, 6.770792789933092]","[4.101625831068402, 4.101625831068402, 4.101625831068402]","[3.373796783330333, 3.813847768596184, 3.537065902260492]","[2.6282047303548928, 2.958242969304281, 2.7506565695525116]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:45.946953,"[2000, 2001, 2002, 2003]","(5.953957557678223, 196.236328125, -139.97357177734375, 73.70672607421875)","(0.6675258278846741, 0.39562153816223145, 0.6778061389923096, 0.3256431519985199)","(67.75224304199219, -995.325927734375, 201.92874145507812, -991.7642822265625)","(203.759765625, -995.9761962890625, 232.40621948242188, -1003.4198608398438)","[1602.9665923170064, 137.20050832666007, 1606.193711576435]","[3.312232725474151, 3.5451887275158978, 2.7397472620003667]","[222.50210009874462, 6.09765754824204, 222.77328864278604]","[2033.5749665105436, 192.2332804223321, 1683.10261306676]","[-1180.369505172121, 104.59582864427227, -807.1729598134922]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016037664689457498, 0.9794887816143756, 0.016420906857680995]","[0.2703168671953656, 0.4747237783248144, 0.26302971477413845]","[0.01, 0.081, 0.01]","[6.585942446943076, 5.532760656671474, 6.770996756504621]","[4.101666925235527, 4.101666925235527, 4.101666925235527]","[3.3733648741277054, 3.814183267267904, 3.5372607523920725]","[2.6278807984529218, 2.958494593308071, 2.750802707151197]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.046749,"[2000, 2001, 2002, 2003]","(5.929746627807617, 196.7269287109375, -139.97357177734375, 74.128662109375)","(0.6675668954849243, 0.3958885669708252, 0.6778061389923096, 0.325625479221344)","(67.81861114501953, -995.365478515625, 201.87684631347656, -991.7454833984375)","(203.76690673828125, -995.9745483398438, 232.3626251220703, -1003.393310546875)","[1603.040950240726, 137.07426068087486, 1606.210503602729]","[3.3151716814074894, 3.544969781387949, 2.739876071378461]","[222.52360780651603, 6.111450155122591, 222.79576754154195]","[2035.5081247139356, 192.05707759173492, 1683.192720929203]","[-1183.356674917436, 104.50391892662338, -804.2782797638798]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016067880462298678, 0.9795322950040302, 0.016452893977098093]","[0.2711326962386716, 0.4747286534344169, 0.2631289320076417]","[0.01, 0.081, 0.01]","[6.58539876145236, 5.53259698190363, 6.771198807199124]","[4.101707663095583, 4.101707663095583, 4.101707663095583]","[3.3728957553297785, 3.814507501230834, 3.5374537853371257]","[2.6275289593544766, 2.9587377687802685, 2.750947481859987]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.147602,"[2000, 2001, 2002, 2003]","(5.906697750091553, 197.2147216796875, -139.97357177734375, 74.55056762695312)","(0.6676077246665955, 0.39617055654525757, 0.6778061389923096, 0.3256080150604248)","(67.88499450683594, -995.405029296875, 201.82493591308594, -991.726806640625)","(203.77403259277344, -995.9732666015625, 232.31903076171875, -1003.3666381835938)","[1603.11558450029, 136.9479909088226, 1606.227284483373]","[3.3181086200384917, 3.5447609333496963, 2.7400499240698855]","[222.5439616241879, 6.124070406584104, 222.8170775112192]","[2037.4362924108484, 191.88065309308237, 1683.3034515865456]","[-1186.3349227550023, 104.41147345654453, -801.5287722488819]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016096503497742887, 0.9795720702157003, 0.016483248879454515]","[0.27194954707581814, 0.47473230900529134, 0.2632254332384557]","[0.01, 0.081, 0.01]","[6.584814618418556, 5.532444261883682, 6.771399393140588]","[4.101748162934212, 4.101748162934212, 4.101748162934212]","[3.3723907209103565, 3.814820990653384, 3.537645441466289]","[2.6271501835399103, 2.9589728858471807, 2.751091223956859]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.246822,"[2000, 2001, 2002, 2003]","(5.884791851043701, 197.6995849609375, -139.97357177734375, 74.97250366210938)","(0.667648196220398, 0.3964674174785614, 0.6778061389923096, 0.3255907893180847)","(67.95137786865234, -995.4447021484375, 201.77304077148438, -991.7083740234375)","(203.7811279296875, -995.9723510742188, 232.2754364013672, -1003.3397827148438)","[1603.1905544930678, 136.82174696186948, 1606.2440673646365]","[3.3210427224861387, 3.5445620468353094, 2.7402678920724335]","[222.56317740709216, 6.135539599685623, 222.83723296679204]","[2039.3590335191352, 191.70407793864862, 1683.4344635459465]","[-1189.3032579678857, 104.3185476749681, -798.9201768909169]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016123551443281425, 0.9796081848221245, 0.016511987146329565]","[0.2727674278882127, 0.4747348359622061, 0.2633193319747555]","[0.01, 0.081, 0.01]","[6.58418978673848, 5.532302096416678, 6.7715979849828285]","[4.101788306536948, 4.101788306536948, 4.101788306536948]","[3.371849529244316, 3.815123569377113, 3.5378352110128892]","[2.6267442897903797, 2.959199819889977, 2.7512335511168096]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.347164,"[2000, 2001, 2002, 2003]","(5.864208221435547, 198.1767578125, -139.97357177734375, 75.39019775390625)","(0.6676879525184631, 0.3967752158641815, 0.6778061389923096, 0.32557398080825806)","(68.0171127319336, -995.4839477539062, 201.72164916992188, -991.6902465820312)","(203.78811645507812, -995.9718017578125, 232.23228454589844, -1003.3131103515625)","[1603.2650085552605, 136.69674868780132, 1606.26068257752]","[3.323944807194695, 3.5443747569786654, 2.7405261968769095]","[222.5811060897328, 6.145791973986328, 222.85607718808544]","[2041.2570736437426, 191.5290682137148, 1683.5837099210266]","[-1192.232531598945, 104.22605704510947, -796.4724902233779]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016148809842003065, 0.9796404414113646, 0.0165388803621766]","[0.27357787533388944, 0.4747362303490871, 0.26340973247470445]","[0.01, 0.081, 0.01]","[6.583533256482557, 5.532171602812282, 6.771792758006055]","[4.10182773923294, 4.10182773923294, 4.10182773923294]","[3.371280034098325, 3.815412686534711, 3.5380213551075643]","[2.626317168430887, 2.959416657758176, 2.751373159187816]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.447187,"[2000, 2001, 2002, 2003]","(5.84426736831665, 198.66058349609375, -139.97357177734375, 75.81631469726562)","(0.6677283644676208, 0.39710336923599243, 0.6778061389923096, 0.32555702328681946)","(68.08417510986328, -995.5240478515625, 201.6692352294922, -991.6720581054688)","(203.7952423095703, -995.9716186523438, 232.18824768066406, -1003.2857666015625)","[1603.3412903314797, 136.5692438106274, 1606.2777335094338]","[3.3269016437879437, 3.544192868471868, 2.7408318506478486]","[222.59834583147637, 6.15516808783748, 222.87423215245306]","[2043.1872326096266, 191.35037216862258, 1683.7555273220687]","[-1195.2098918235117, 104.13123072962311, -794.1079222482023]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016173117824923644, 0.9796699191975486, 0.016564812358304037]","[0.2744054560246468, 0.47473650680570656, 0.26349926421839]","[0.01, 0.081, 0.01]","[6.582825556167764, 5.532048579009551, 6.771990393259273]","[4.10186782077373, 4.10186782077373, 4.10186782077373]","[3.3706654020562605, 3.815698047748113, 3.538210261266999]","[2.625856194399338, 2.9596306786682276, 2.7515148388073922]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:43:46.546783,"[2000, 2001, 2002, 2003]","(5.825478553771973, 199.13665771484375, -139.97357177734375, 76.24246215820312)","(0.6677682995796204, 0.39744216203689575, 0.6778061389923096, 0.32554030418395996)","(68.15058135986328, -995.5638427734375, 201.61680603027344, -991.6539916992188)","(203.80226135253906, -995.9718627929688, 232.14422607421875, -1003.2582397460938)","[1603.4171777057227, 136.44239583255091, 1606.2942157799916]","[3.329824468707382, 3.544021050326629, 2.7411806147210065]","[222.61446709116044, 6.163366658871811, 222.8912426081577]","[2045.0915728063662, 191.172403674047, 1683.9465460424783]","[-1198.145777051177, 104.03640571565192, -791.8764572325557]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.016195866658517355, 0.9796956777603727, 0.01658912956293318]","[0.2752257297217984, 0.4747357160122517, 0.26358624707289896]","[0.01, 0.081, 0.01]","[6.582087896467955, 5.531935987121904, 6.772185584336298]","[4.101907427920701, 4.101907427920701, 4.101907427920701]","[3.3700240770210237, 3.815972085882705, 3.538396841191851]","[2.6253752006229107, 2.9598362072691717, 2.751654773751031]","['Safe', 'Starboard crossing', 'Safe']"
