time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:34:26.245572,"[2000, 2001, 2002, 2003]","(-3.325819969177246, 193.2566680908203, -126.73780822753906, 156.75172424316406)","(0.6571228504180908, 0.394256055355072, 0.6621859669685364, 0.32668057084083557)","(17.01586151123047, -993.8359375, 235.4860076904297, -990.6736450195312)","(199.73365783691406, -990.7595825195312, 285.3031311035156, -991.5062255859375)","[1561.7604897200843, 234.63031869888013, 1560.2855230651196]","[3.191836664814311, 3.579435575652513, 2.968612438575695]","[232.9911219881708, 24.714897404121867, 233.09738653844425]","[1892.7862788164025, 331.4722135454597, 1747.8072322496753]","[-1026.1843017593942, 201.3795929389551, -810.5906225508097]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03461331014734892, 0.9959524875978809, 0.03484303663728233]","[0.28130650094748566, 0.4920999068660374, 0.23840470858874616]","[0.012, 0.083, 0.01]","[6.548161758514221, 5.2944749488288885, 6.728624415111035]","[4.091297754378145, 4.091297754378145, 4.091297754378145]","[3.33680501548055, 3.979122040378341, 3.4962179902126227]","[2.6004609044675555, 3.0821986731408986, 2.72002063551661]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.345126,"[2000, 2001, 2002, 2003]","(-3.2698075771331787, 193.77890014648438, -126.73556518554688, 157.17372131347656)","(0.6572313904762268, 0.3942447602748871, 0.6624404788017273, 0.32664939761161804)","(17.082115173339844, -993.8751220703125, 235.44654846191406, -990.6978149414062)","(199.7295379638672, -990.755615234375, 285.2499084472656, -991.4842529296875)","[1561.8225724727074, 234.51397910539092, 1560.3240032832498]","[3.1958311766091327, 3.5800005369584027, 2.9717022528089183]","[232.9319690668897, 24.657133885294282, 233.03822031180482]","[1895.4644273603233, 331.30146459267746, 1749.7614985570565]","[-1031.1238090540437, 201.16586449639894, -814.5012781790332]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03448581253469685, 0.9960337822864611, 0.03471502033304985]","[0.28180878387470043, 0.4921469435201241, 0.23800240800197475]","[0.012, 0.083, 0.01]","[6.548626699694085, 5.295182425595094, 6.729123809824161]","[4.091406457392231, 4.091406457392231, 4.091406457392231]","[3.337248506402857, 3.978979574122568, 3.496696289007983]","[2.600793522659286, 3.082091823449069, 2.7203793596131303]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.445284,"[2000, 2001, 2002, 2003]","(-3.2138619422912598, 194.2958984375, -126.7333755493164, 157.59149169921875)","(0.6573368310928345, 0.39423373341560364, 0.6626883149147034, 0.32661890983581543)","(17.14706802368164, -993.9140014648438, 235.40745544433594, -990.721923828125)","(199.7255401611328, -990.7520141601562, 285.1972351074219, -991.4627075195312)","[1561.8839924766714, 234.39934776757627, 1560.362027934961]","[3.19978941751105, 3.580562847542693, 2.9747669165120945]","[232.87293965186961, 24.59938404441834, 232.97917220168105]","[1898.1156320439036, 331.1330954932296, 1751.7040420057558]","[-1036.0226720991668, 200.955300779484, -818.3772834772258]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03435885262366267, 0.9961142367039695, 0.034587531732493515]","[0.28230251280168367, 0.4921918753236954, 0.23760406793355368]","[0.012, 0.083, 0.01]","[6.549078443636007, 5.295884585230612, 6.729609419347346]","[4.09151204581128, 4.09151204581128, 4.09151204581128]","[3.337679415972321, 3.97882796304299, 3.4971613632205694]","[2.6011167048363837, 3.0819781151393855, 2.72072816527257]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.545060,"[2000, 2001, 2002, 2003]","(-3.1571898460388184, 194.82334899902344, -126.73117065429688, 158.0177001953125)","(0.6574495434761047, 0.3942226767539978, 0.6629370450973511, 0.3265882432460785)","(17.213346481323242, -993.9536743164062, 235.3675537109375, -990.7466430664062)","(199.72149658203125, -990.748779296875, 285.1434631347656, -991.4408569335938)","[1561.9470330614772, 234.28234538303784, 1560.4010398106443]","[3.2038207312895777, 3.581128833908011, 2.9778895305592354]","[232.8131323822069, 24.540856532416143, 232.9193351924547]","[1900.8139091970756, 330.9612749885754, 1753.6882960735588]","[-1041.0126506935892, 200.7409094190013, -822.3161895737737]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03423049603534234, 0.9961949368139094, 0.03445861691369567]","[0.2828008022434765, 0.4922325930195508, 0.23719429367382958]","[0.012, 0.083, 0.01]","[6.54955932023631, 5.296606004797967, 6.730123305529726]","[4.091624904750155, 4.091624904750155, 4.091624904750155]","[3.338138270825513, 3.9786915914862027, 3.497653920492291]","[2.6014608459762774, 3.081875836471795, 2.721097583226361]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.645602,"[2000, 2001, 2002, 2003]","(-3.101426362991333, 195.34556579589844, -126.72901153564453, 158.43968200683594)","(0.6575601100921631, 0.39421188831329346, 0.6631792187690735, 0.32655826210975647)","(17.27898406982422, -993.9930419921875, 235.32803344726562, -990.771240234375)","(199.71754455566406, -990.745849609375, 285.0902099609375, -991.41943359375)","[1562.009768197515, 234.1664509832415, 1560.4399596019853]","[3.2078063649965443, 3.5816846049615236, 2.980977186009391]","[232.75426984764044, 24.48324192434945, 232.86044064406275]","[1903.479562313428, 330.7910810233918, 1755.6552528647092]","[-1045.9529305257074, 200.52991390778791, -826.2059827897016]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03410443832046112, 0.9962735543386969, 0.03433200464348962]","[0.2832911464181576, 0.4922712920228643, 0.2367873601331825]","[0.012, 0.083, 0.01]","[6.550030816746437, 5.297315434926478, 6.730627060356206]","[4.091735603648861, 4.091735603648861, 4.091735603648861]","[3.338588204813112, 3.9785562063143245, 3.4981368077180495]","[2.601798296466977, 3.081774297592886, 2.72145974864568]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.745473,"[2000, 2001, 2002, 2003]","(-3.045966148376465, 195.8677978515625, -126.72688293457031, 158.86166381835938)","(0.6576697826385498, 0.39420127868652344, 0.6634174585342407, 0.3265286684036255)","(17.344635009765625, -994.0323486328125, 235.2884979248047, -990.7960815429688)","(199.713623046875, -990.7433471679688, 285.03692626953125, -991.3981323242188)","[1562.0728258918084, 234.05050793631332, 1560.4791668748712]","[3.211786861327522, 3.5822361077790883, 2.984061362927454]","[232.6957230344885, 24.425917391481097, 232.80184592334876]","[1906.139499287559, 330.62081285250866, 1757.624831745681]","[-1050.8935294412092, 200.32009174007928, -830.0866553056298]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03397932346986815, 0.9963509647107947, 0.03420630454602397]","[0.2837784363861081, 0.49230835859082395, 0.23637920598543588]","[0.012, 0.083, 0.01]","[6.550498186506985, 5.2980207418802925, 6.731126279512264]","[4.091845396176334, 4.091845396176334, 4.091845396176334]","[3.3390342364201864, 3.978420423351842, 3.4986153962081015]","[2.6021328201722826, 3.081672460371024, 2.721818690013219]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.845391,"[2000, 2001, 2002, 2003]","(-2.9907684326171875, 196.3900146484375, -126.72478485107422, 159.2836456298828)","(0.6577784419059753, 0.39419081807136536, 0.6636518239974976, 0.32649943232536316)","(17.410297393798828, -994.0717163085938, 235.2489471435547, -990.8209838867188)","(199.70974731445312, -990.7411499023438, 284.983642578125, -991.3770751953125)","[1562.1362024980263, 233.9345235854067, 1560.518646928861]","[3.2157624495004242, 3.582783775269618, 2.987142525583807]","[232.63744527824772, 24.36884545324714, 232.74351870516713]","[1908.7937844294204, 330.4504778194956, 1759.5971086655823]","[-1055.8351121569576, 200.11141168083424, -833.9589296382758]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.033855047518074555, 0.9964272299066637, 0.03408144314050637]","[0.2842626189179705, 0.49234387041387606, 0.23596988703380437]","[0.012, 0.083, 0.01]","[6.550961033733539, 5.298722121099253, 6.731620587855097]","[4.0919541632875704, 4.0919541632875704, 4.0919541632875704]","[3.3394759796092712, 3.9782835418295854, 3.4990893133248293]","[2.602464127564096, 3.081569799229332, 2.722174127850765]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:26.945391,"[2000, 2001, 2002, 2003]","(-2.936293125152588, 196.90701293945312, -126.72274017333984, 159.70140075683594)","(0.6578850150108337, 0.39418065547943115, 0.6638799905776978, 0.32647091150283813)","(17.475318908691406, -994.1107177734375, 235.2097625732422, -990.8458251953125)","(199.70594787597656, -990.7393798828125, 284.9308776855469, -991.3564453125)","[1562.199315206879, 233.81963857399862, 1560.558062433651]","[3.2196945182342986, 3.5833229231099777, 2.9901908794930723]","[232.57993028541068, 24.312505089156215, 232.6859456675765]","[1911.4165372119858, 330.28174505074855, 1761.5529386561348]","[-1060.7294738338796, 199.90583511636754, -837.7858322779304]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03373265606058745, 0.9965017304348658, 0.033958455088011985]","[0.2847388539298512, 0.49237741710341876, 0.2355636517085818]","[0.012, 0.083, 0.01]","[6.55141466929317, 5.299413497049896, 6.7321049238734085]","[4.092060831505135, 4.092060831505135, 4.092060831505135]","[3.3399089669175837, 3.978146165128991, 3.499553719334186]","[2.602788868045331, 3.0814667667038864, 2.7225224323577826]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.045527,"[2000, 2001, 2002, 2003]","(-2.880861759185791, 197.43446350097656, -126.72068786621094, 160.12759399414062)","(0.6579927206039429, 0.3941704332828522, 0.6641090512275696, 0.326442152261734)","(17.541664123535156, -994.1504516601562, 235.16976928710938, -990.871337890625)","(199.70213317871094, -990.7378540039062, 284.87701416015625, -991.3355102539062)","[1562.2639382239513, 233.702373218065, 1560.5985271120912]","[3.223702484550407, 3.583870201406576, 2.9932991688964425]","[232.52140745494373, 24.255150033254292, 232.62735322407056]","[1914.0870449216497, 330.109498137078, 1763.5517066754246]","[-1065.7254559186701, 199.69707449204216, -841.6839695072663]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0336083826735164, 0.9965767693518468, 0.0338335531774116]","[0.28522146195940146, 0.4924101044763514, 0.23514812827472448]","[0.012, 0.083, 0.01]","[6.551872929873801, 5.300116081462935, 6.732594162579449]","[4.092168622498365, 4.092168622498365, 4.092168622498365]","[3.3403463953620567, 3.978003852233446, 3.5000228583051913]","[2.603116939378685, 3.081360032032227, 2.7228742865860363]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.145909,"[2000, 2001, 2002, 2003]","(-2.8261423110961914, 197.95668029785156, -126.71868133544922, 160.54957580566406)","(0.6580985188484192, 0.39416050910949707, 0.6643320322036743, 0.3264140784740448)","(17.60736846923828, -994.1898803710938, 235.1301727294922, -990.896728515625)","(199.69837951660156, -990.73681640625, 284.8236999511719, -991.3150024414062)","[1562.328371667879, 233.58625231287365, 1560.6388761549135]","[3.227666871055157, 3.5844091049040254, 2.996374868395539]","[232.46363628059635, 24.19852374633593, 232.56950582246603]","[1916.7257951720135, 329.9389187293709, 1765.5339009514114]","[-1070.6744635774764, 199.49140253047864, -845.5370566500877]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03348596512005947, 0.996650059524496, 0.03371050029356615]","[0.2856960279848504, 0.4924407946146134, 0.2347355979510467]","[0.012, 0.083, 0.01]","[6.552322698079129, 5.300808991360525, 6.7330741974405495]","[4.092274494138084, 4.092274494138084, 4.092274494138084]","[3.3407757567321608, 3.9778615510328406, 3.50048322557537]","[2.6034389604062635, 3.0812533061317735, 2.7232195620386705]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.245559,"[2000, 2001, 2002, 2003]","(-2.771501302719116, 198.47889709472656, -126.71670532226562, 160.97154235839844)","(0.6582032442092896, 0.3941507041454315, 0.6645513772964478, 0.32638633251190186)","(17.673084259033203, -994.2293090820312, 235.09054565429688, -990.9223022460938)","(199.69468688964844, -990.7360229492188, 284.77032470703125, -991.294677734375)","[1562.3930494774493, 233.47004810809264, 1560.6795418864374]","[3.2316283611151437, 3.5849459127039656, 2.999449592362498]","[232.4059507261267, 24.141949857325198, 232.51173736417402]","[1919.3595104764383, 329.76819348919383, 1767.5197676217283]","[-1075.6273180023081, 199.2865992373706, -849.3853659974721]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03336398618694714, 0.9967224926593119, 0.033587873705862636]","[0.28616731437942594, 0.49246998583622176, 0.2343220872641403]","[0.012, 0.083, 0.01]","[6.55276779243423, 5.301499665572916, 6.7335491811043315]","[4.092379281911436, 4.092379281911436, 4.092379281911436]","[3.341200676493907, 3.9777163977332006, 3.5009387754120023]","[2.603757650227573, 3.081144441157043, 2.7235612244161445]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.345207,"[2000, 2001, 2002, 2003]","(-2.7168753147125244, 199.00111389160156, -126.71476745605469, 161.3935089111328)","(0.6583070158958435, 0.3941410779953003, 0.6647671461105347, 0.32635897397994995)","(17.738813400268555, -994.2686767578125, 235.0509033203125, -990.947998046875)","(199.69102478027344, -990.7356567382812, 284.71697998046875, -991.2745361328125)","[1562.4580495805117, 233.35381752582578, 1560.7204628031598]","[3.2355876224297493, 3.5854810884121364, 3.002524162919801]","[232.34829264886437, 24.085391623200785, 232.4539853640337]","[1921.988511058524, 329.5974033634645, 1769.5096473652702]","[-1080.584606739342, 199.08261824458242, -853.2299373610443]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.033242321927745455, 0.9967941171028494, 0.03346553988883827]","[0.2866352489606883, 0.49249759819244565, 0.2339076432891982]","[0.012, 0.083, 0.01]","[6.55320853268596, 5.302188998160197, 6.734019413025898]","[4.092483105397143, 4.092483105397143, 4.092483105397143]","[3.3416214728204396, 3.977568133262316, 3.501389812832049]","[2.6040732474724724, 3.08103324280388, 2.723899502481179]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.445350,"[2000, 2001, 2002, 2003]","(-2.6628057956695557, 199.5181121826172, -126.7128677368164, 161.81126403808594)","(0.6584087610244751, 0.39413169026374817, 0.6649772524833679, 0.3263322412967682)","(17.803897857666016, -994.3077392578125, 235.0116424560547, -990.9735717773438)","(199.68743896484375, -990.7356567382812, 284.66412353515625, -991.2548217773438)","[1562.522775921212, 233.23869293453396, 1560.7612770110522]","[3.239505142866075, 3.5860095414700273, 3.0055679300176004]","[232.2912283388786, 24.02939034171112, 232.39682342247482]","[1924.5865998793931, 329.4282081079248, 1771.4836015669882]","[-1085.497161314557, 198.88146877485016, -857.0326599258434]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.033122162898892915, 0.9968642591843551, 0.03334470958871233]","[0.2870952055883541, 0.4925234285255383, 0.23349641754169187]","[0.012, 0.083, 0.01]","[6.553640471287678, 5.302869893255398, 6.7344801530421625]","[4.0925848916077925, 4.0925848916077925, 4.0925848916077925]","[3.342033891123379, 3.977418265338744, 3.5018317814089994]","[2.6043825611996767, 3.0809208418612006, 2.724230978913892]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.545365,"[2000, 2001, 2002, 2003]","(-2.630342721939087, 200.04556274414062, -126.71097564697266, 162.23745727539062)","(0.6571792364120483, 0.39412227272987366, 0.665188193321228, 0.3263053297996521)","(17.870180130004883, -994.3475341796875, 234.97157287597656, -990.999755859375)","(199.68394470214844, -990.7359619140625, 284.6101989746094, -991.23486328125)","[1562.5890591413624, 233.12127749572073, 1560.803148097938]","[3.2434398177845583, 3.5868878862755884, 3.0082882365205372]","[232.25572622626024, 23.994907823277767, 232.36121382110684]","[1927.1941882721017, 329.25155650245546, 1773.2611184509694]","[-1091.882808846206, 198.892745684893, -861.5404116900039]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.03304753346081163, 0.9969070641582867, 0.03326956459379887]","[0.288135394810431, 0.493324356637381, 0.23350606468616586]","[0.012, 0.083, 0.01]","[6.548744884371621, 5.30108914864393, 6.729842652523051]","[4.091354226395637, 4.091354226395637, 4.091354226395637]","[3.3373371565011065, 3.9735299196187532, 3.497313440994835]","[2.600860010232973, 3.078004582571208, 2.7208422236032694]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:34:27.645350,"[2000, 2001, 2002, 2003]","(-2.619656801223755, 200.56777954101562, -126.70912170410156, 162.65940856933594)","(0.6559884548187256, 0.39411309361457825, 0.6653935313224792, 0.32627901434898376)","(17.935693740844727, -994.3869018554688, 234.931884765625, -991.02587890625)","(199.68060302734375, -990.7366943359375, 284.5567932128906, -991.21533203125)","[1562.6550137338531, 233.0050668562369, 1560.8449299615118]","[3.2471020698265076, 3.587559834484715, 3.0107388287992185]","[232.2420487007725, 23.9821812655575, 232.34741853827734]","[1929.6247563205682, 329.0789607482339, 1774.872437875084]","[-1097.9983428621456, 198.92294245626042, -865.6456278717866]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.033018807651710114, 0.9969227882279521, 0.03324047944034669]","[0.2891768620250536, 0.4941160792003309, 0.23348315868624894]","[0.012, 0.083, 0.01]","[6.543996163362531, 5.299159434789756, 6.7253451240206825]","[4.090160998743472, 4.090160998743472, 4.090160998743472]","[3.332783305100538, 3.9699403932632022, 3.4929332444968946]","[2.5974446216825466, 3.075312437804545, 2.7175570762298142]","['Safe', 'Starboard crossing', 'Safe']"
