time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:42:14.846490,"(2000, 2001, 2002, 2003)","(-0.7114824056625366, 127.91284942626953, -134.25575256347656, 103.78192138671875)","(0.6525595188140869, 0.3985235095024109, 0.540249764919281, 0.3359449803829193)","(6.963108062744141, -991.686279296875, 248.01951599121094, -990.779296875)","(199.96832275390625, -993.7244262695312, 271.9339904785156, -995.2767944335938)"
2024/07/31/12:42:14.946762,"(2000, 2001, 2002, 2003)","(-0.7166361212730408, 128.43019104003906, -134.4717254638672, 104.20063018798828)","(0.652711808681488, 0.3984454870223999, 0.5415385961532593, 0.335796058177948)","(7.02772331237793, -991.6991577148438, 247.9908447265625, -990.7764282226562)","(199.9676513671875, -993.6871337890625, 271.888671875, -995.2437133789062)"
2024/07/31/12:42:15.046896,"(2000, 2001, 2002, 2003)","(-0.7218838930130005, 128.95797729492188, -134.68592834472656, 104.62776947021484)","(0.652866005897522, 0.39836710691452026, 0.5428590178489685, 0.3356460630893707)","(7.093658924102783, -991.7125854492188, 247.96119689941406, -990.7738037109375)","(199.96694946289062, -993.649169921875, 271.8425598144531, -995.2098999023438)"
2024/07/31/12:42:15.147283,"(2000, 2001, 2002, 2003)","(-0.727069616317749, 129.4805450439453, -134.89208984375, 105.05066680908203)","(0.6530175805091858, 0.398290753364563, 0.5441715121269226, 0.33549946546554565)","(7.158957004547119, -991.7262573242188, 247.9314422607422, -990.7713623046875)","(199.9662628173828, -993.6117553710938, 271.7969970703125, -995.1764526367188)"
2024/07/31/12:42:15.246842,"(2000, 2001, 2002, 2003)","(-0.7321932911872864, 130.00308227539062, -135.09242248535156, 105.47354888916016)","(0.6531664729118347, 0.39821556210517883, 0.5454885959625244, 0.335354745388031)","(7.223616600036621, -991.740234375, 247.9012908935547, -990.7692260742188)","(199.96556091308594, -993.574462890625, 271.75152587890625, -995.1429443359375)"
2024/07/31/12:42:15.347228,"(2000, 2001, 2002, 2003)","(-0.7374107837677002, 130.525634765625, -135.2870330810547, 105.89640808105469)","(0.6533173322677612, 0.3981415927410126, 0.54680997133255, 0.3352118730545044)","(7.289597988128662, -991.7545776367188, 247.8707733154297, -990.767333984375)","(199.96484375, -993.537353515625, 271.7061767578125, -995.1094970703125)"
2024/07/31/12:42:15.446575,"(2000, 2001, 2002, 2003)","(-0.7425668835639954, 131.04815673828125, -135.47601318359375, 106.31925201416016)","(0.6534655690193176, 0.39806875586509705, 0.5481351017951965, 0.33507081866264343)","(7.354940414428711, -991.7692260742188, 247.83985900878906, -990.7656860351562)","(199.96412658691406, -993.5003051757812, 271.660888671875, -995.0760498046875)"
2024/07/31/12:42:15.546765,"(2000, 2001, 2002, 2003)","(-0.7477130889892578, 131.57069396972656, -135.65945434570312, 106.74208068847656)","(0.6536127328872681, 0.39799708127975464, 0.5494636297225952, 0.3349315822124481)","(7.420297622680664, -991.7841796875, 247.80857849121094, -990.7642822265625)","(199.96340942382812, -993.4634399414062, 271.61572265625, -995.0425415039062)"
2024/07/31/12:42:15.646846,"(2000, 2001, 2002, 2003)","(-0.7528491020202637, 132.0932159423828, -135.83746337890625, 107.1648941040039)","(0.6537588238716125, 0.39792653918266296, 0.5507950782775879, 0.3347941040992737)","(7.4856696128845215, -991.799560546875, 247.7769317626953, -990.7630615234375)","(199.96267700195312, -993.4267578125, 271.5706481933594, -995.0090942382812)"
2024/07/31/12:42:15.746951,"(2000, 2001, 2002, 2003)","(-0.7579749226570129, 132.61572265625, -136.0101318359375, 107.58768463134766)","(0.6539039015769958, 0.39785709977149963, 0.5521290898323059, 0.3346584141254425)","(7.551055908203125, -991.815185546875, 247.7449188232422, -990.7621459960938)","(199.96194458007812, -993.3901977539062, 271.5256652832031, -994.9756469726562)"
2024/07/31/12:42:15.847031,"(2000, 2001, 2002, 2003)","(-0.7630912065505981, 133.1382293701172, -136.17755126953125, 108.01046752929688)","(0.6540478467941284, 0.39778873324394226, 0.5534650087356567, 0.3345244526863098)","(7.616456508636475, -991.8311767578125, 247.71255493164062, -990.761474609375)","(199.96121215820312, -993.353759765625, 271.48077392578125, -994.9421997070312)"
2024/07/31/12:42:15.947027,"(2000, 2001, 2002, 2003)","(-0.7682488560676575, 133.66595458984375, -136.34141540527344, 108.43745422363281)","(0.6541921496391296, 0.3977207839488983, 0.554815948009491, 0.33439087867736816)","(7.682525634765625, -991.84765625, 247.6794891357422, -990.7610473632812)","(199.96044921875, -993.317138671875, 271.4355163574219, -994.908447265625)"
2024/07/31/12:42:16.046600,"(2000, 2001, 2002, 2003)","(-0.7732949256896973, 134.1832275390625, -136.49708557128906, 108.85597229003906)","(0.6543325781822205, 0.3976552486419678, 0.5561412572860718, 0.3342616558074951)","(7.747300148010254, -991.8641357421875, 247.64674377441406, -990.7608642578125)","(199.959716796875, -993.2813720703125, 271.3912658691406, -994.8753662109375)"
2024/07/31/12:42:16.147101,"(2000, 2001, 2002, 2003)","(-0.7783820033073425, 134.70571899414062, -136.64938354492188, 109.2787094116211)","(0.6544734239578247, 0.39759010076522827, 0.5574805736541748, 0.33413276076316833)","(7.812743186950684, -991.881103515625, 247.6133270263672, -990.7609252929688)","(199.95895385742188, -993.2454223632812, 271.3466491699219, -994.8419189453125)"
2024/07/31/12:42:16.246903,"(2000, 2001, 2002, 2003)","(-0.7834083437919617, 135.2229766845703, -136.79541015625, 109.69719696044922)","(0.6546118259429932, 0.3975265920162201, 0.5588066577911377, 0.33400681614875793)","(7.877545356750488, -991.898193359375, 247.5799102783203, -990.7611694335938)","(199.95819091796875, -993.2099609375, 271.30255126953125, -994.808837890625)"
2024/07/31/12:42:16.346760,"(2000, 2001, 2002, 2003)","(-0.7885268926620483, 135.7506866455078, -136.9395294189453, 110.1241226196289)","(0.6547519564628601, 0.3974628150463104, 0.5601593255996704, 0.3338799476623535)","(7.943670749664307, -991.9159545898438, 247.54547119140625, -990.76171875)","(199.95741271972656, -993.1739501953125, 271.2576599121094, -994.775146484375)"
2024/07/31/12:42:16.446972,"(2000, 2001, 2002, 2003)","(-0.792134165763855, 136.27316284179688, -137.0775604248047, 110.54681396484375)","(0.6548864245414734, 0.3974006772041321, 0.5614979267120361, 0.3337559700012207)","(8.009154319763184, -991.9338989257812, 247.51104736328125, -990.7625122070312)","(199.95663452148438, -993.1384887695312, 271.21331787109375, -994.7417602539062)"
2024/07/31/12:42:16.546697,"(2000, 2001, 2002, 2003)","(-0.7943255305290222, 136.79562377929688, -137.2110595703125, 110.96949005126953)","(0.6550200581550598, 0.39733952283859253, 0.5628353953361511, 0.33363357186317444)","(8.074651718139648, -991.9521484375, 247.47628784179688, -990.7635498046875)","(199.95584106445312, -993.1032104492188, 271.1690368652344, -994.7084350585938)"
2024/07/31/12:42:16.646827,"(2000, 2001, 2002, 2003)","(-0.7951424717903137, 137.31808471679688, -137.340087890625, 111.39215087890625)","(0.6551527380943298, 0.3972793221473694, 0.5641712546348572, 0.33351272344589233)","(8.140162467956543, -991.970703125, 247.44122314453125, -990.7647705078125)","(199.9550323486328, -993.0680541992188, 271.1248474121094, -994.6751098632812)"
2024/07/31/12:42:16.747022,"(2000, 2001, 2002, 2003)","(-0.7946235537528992, 137.84054565429688, -137.46475219726562, 111.8147964477539)","(0.6552845239639282, 0.39722007513046265, 0.5655050873756409, 0.3333934545516968)","(8.20568561553955, -991.9896240234375, 247.40582275390625, -990.7662963867188)","(199.95420837402344, -993.0331420898438, 271.08074951171875, -994.6417846679688)"
2024/07/31/12:42:16.847376,"(2000, 2001, 2002, 2003)","(-0.7928047776222229, 138.3629913330078, -137.5851593017578, 112.2374267578125)","(0.655415415763855, 0.3971617519855499, 0.566836416721344, 0.333275705575943)","(8.271222114562988, -992.0087890625, 247.37013244628906, -990.76806640625)","(199.95338439941406, -992.9983520507812, 271.0367126464844, -994.6085205078125)"
2024/07/31/12:42:16.946589,"(2000, 2001, 2002, 2003)","(-0.78971928358078, 138.88543701171875, -137.701416015625, 112.66004943847656)","(0.6555454134941101, 0.3971043825149536, 0.5681648850440979, 0.333159476518631)","(8.336771011352539, -992.0283203125, 247.33412170410156, -990.77001953125)","(199.9525604248047, -992.9637451171875, 270.9927673339844, -994.5752563476562)"
2024/07/31/12:42:17.046700,"(2000, 2001, 2002, 2003)","(-0.7854016423225403, 139.4078826904297, -137.8135986328125, 113.08265686035156)","(0.6556745171546936, 0.39704787731170654, 0.5694900155067444, 0.33304470777511597)","(8.40233325958252, -992.048095703125, 247.2978057861328, -990.7722778320312)","(199.95172119140625, -992.9293823242188, 270.9488830566406, -994.5420532226562)"
2024/07/31/12:42:17.146501,"(2000, 2001, 2002, 2003)","(-0.7798884510993958, 139.93031311035156, -137.9218292236328, 113.5052490234375)","(0.6558027863502502, 0.3969922959804535, 0.57081139087677, 0.33293142914772034)","(8.467907905578613, -992.0682373046875, 247.26119995117188, -990.7747802734375)","(199.9508819580078, -992.8951416015625, 270.90509033203125, -994.5088500976562)"
2024/07/31/12:42:17.246804,"(2000, 2001, 2002, 2003)","(-0.7733294367790222, 140.44752502441406, -138.02517700195312, 113.9236068725586)","(0.6559289693832397, 0.39693811535835266, 0.572115421295166, 0.33282074332237244)","(8.53283977508545, -992.0884399414062, 247.22467041015625, -990.7774658203125)","(199.95004272460938, -992.8614501953125, 270.86181640625, -994.4760131835938)"
2024/07/31/12:42:17.347280,"(2000, 2001, 2002, 2003)","(-0.7654712200164795, 140.9803924560547, -138.12771606445312, 114.35462951660156)","(0.6560582518577576, 0.39688318967819214, 0.5734543800354004, 0.3327081501483917)","(8.599752426147461, -992.109619140625, 247.18673706054688, -990.7804565429688)","(199.94918823242188, -992.8269653320312, 270.8172912597656, -994.4421997070312)"
2024/07/31/12:42:17.446690,"(2000, 2001, 2002, 2003)","(-0.7568686008453369, 141.4976043701172, -138.22364807128906, 114.77295684814453)","(0.6561829447746277, 0.3968307077884674, 0.5747489333152771, 0.33260026574134827)","(8.664709091186523, -992.1304321289062, 247.14962768554688, -990.7836303710938)","(199.94834899902344, -992.7936401367188, 270.7741394042969, -994.409423828125)"
2024/07/31/12:42:17.547119,"(2000, 2001, 2002, 2003)","(-0.7472412586212158, 142.02001953125, -138.31695556640625, 115.19550323486328)","(0.656308114528656, 0.39677855372428894, 0.5760512351989746, 0.3324927091598511)","(8.730334281921387, -992.1517944335938, 247.11187744140625, -990.7870483398438)","(199.947509765625, -992.7601928710938, 270.73065185546875, -994.3763427734375)"
2024/07/31/12:42:17.646981,"(2000, 2001, 2002, 2003)","(-0.7367305159568787, 142.5424346923828, -138.4067840576172, 115.6180419921875)","(0.6564325094223022, 0.39672720432281494, 0.5773478150367737, 0.3323865234851837)","(8.795971870422363, -992.1734619140625, 247.0738525390625, -990.790771484375)","(199.9466552734375, -992.7269287109375, 270.68719482421875, -994.3433227539062)"
2024/07/31/12:42:17.747253,"(2000, 2001, 2002, 2003)","(-0.7253865599632263, 143.070068359375, -138.49403381347656, 116.04479217529297)","(0.6565560698509216, 0.3966761827468872, 0.5786512494087219, 0.3322806656360626)","(8.861621856689453, -992.1956176757812, 247.03517150878906, -990.7947387695312)","(199.94581604003906, -992.6935424804688, 270.6434020996094, -994.3099975585938)"
2024/07/31/12:42:17.847204,"(2000, 2001, 2002, 2003)","(-0.7132563591003418, 143.58724975585938, -138.57632446289062, 116.46307373046875)","(0.6566788554191589, 0.39662694931030273, 0.5799223780632019, 0.3321782350540161)","(8.927284240722656, -992.2176513671875, 246.99697875976562, -990.798828125)","(199.94497680664062, -992.6610717773438, 270.60052490234375, -994.27734375)"
2024/07/31/12:42:17.946998,"(2000, 2001, 2002, 2003)","(-0.7003827691078186, 144.10964965820312, -138.65621948242188, 116.88557434082031)","(0.6568008065223694, 0.39657801389694214, 0.581199586391449, 0.3320760726928711)","(8.992959022521973, -992.2401733398438, 246.95816040039062, -990.80322265625)","(199.9441375732422, -992.62841796875, 270.5572509765625, -994.2444458007812)"
2024/07/31/12:42:18.046629,"(2000, 2001, 2002, 2003)","(-0.6868057250976562, 144.63204956054688, -138.73301696777344, 117.30806732177734)","(0.656921923160553, 0.39652982354164124, 0.5824742913246155, 0.3319752514362335)","(9.058646202087402, -992.2630004882812, 246.91908264160156, -990.807861328125)","(199.94329833984375, -992.5960083007812, 270.5140686035156, -994.2115478515625)"
2024/07/31/12:42:18.147141,"(2000, 2001, 2002, 2003)","(-0.672561526298523, 145.15443420410156, -138.80679321289062, 117.73054504394531)","(0.6570422053337097, 0.3964824080467224, 0.583740770816803, 0.3318757116794586)","(9.124345779418945, -992.2861328125, 246.87974548339844, -990.812744140625)","(199.94247436523438, -992.5637817382812, 270.470947265625, -994.1787719726562)"
2024/07/31/12:42:18.247262,"(2000, 2001, 2002, 2003)","(-0.6576824188232422, 145.67681884765625, -138.8776092529297, 118.15301513671875)","(0.6571616530418396, 0.39643576741218567, 0.5849987864494324, 0.3317774534225464)","(9.190056800842285, -992.3095092773438, 246.84017944335938, -990.81787109375)","(199.94166564941406, -992.5317993164062, 270.4278564453125, -994.1459350585938)"
2024/07/31/12:42:18.347058,"(2000, 2001, 2002, 2003)","(-0.6421986818313599, 146.20443725585938, -138.94619750976562, 118.57969665527344)","(0.6572802662849426, 0.396389365196228, 0.5862606167793274, 0.33167949318885803)","(9.255779266357422, -992.3334350585938, 246.79995727539062, -990.8233032226562)","(199.9408416748047, -992.4996948242188, 270.3843994140625, -994.1129150390625)"
2024/07/31/12:42:18.446846,"(2000, 2001, 2002, 2003)","(-0.626136839389801, 146.72158813476562, -139.01068115234375, 118.9979248046875)","(0.6573980450630188, 0.3963446319103241, 0.58748859167099, 0.33158472180366516)","(9.321514129638672, -992.357177734375, 246.7602996826172, -990.8287963867188)","(199.94004821777344, -992.4684448242188, 270.34185791015625, -994.08056640625)"
2024/07/31/12:42:18.546886,"(2000, 2001, 2002, 2003)","(-0.6109775304794312, 147.2439727783203, -139.07310485839844, 119.42035675048828)","(0.6575159430503845, 0.39630016684532166, 0.58871990442276, 0.3314902186393738)","(9.387261390686035, -992.3814697265625, 246.72000122070312, -990.8346557617188)","(199.9392547607422, -992.4371337890625, 270.2989196777344, -994.0479125976562)"
2024/07/31/12:42:18.646448,"(2000, 2001, 2002, 2003)","(-0.5966880321502686, 147.76634216308594, -139.13290405273438, 119.84278869628906)","(0.6576330065727234, 0.39625638723373413, 0.5899419188499451, 0.3313969373703003)","(9.453020095825195, -992.406005859375, 246.6794891357422, -990.8406982421875)","(199.9384765625, -992.406005859375, 270.25604248046875, -994.0153198242188)"
2024/07/31/12:42:18.746640,"(2000, 2001, 2002, 2003)","(-0.5832380056381226, 148.28871154785156, -139.1901397705078, 120.26520538330078)","(0.6577491760253906, 0.3962132930755615, 0.5911543965339661, 0.3313048183917999)","(9.518790245056152, -992.4308471679688, 246.63873291015625, -990.8469848632812)","(199.93771362304688, -992.3751220703125, 270.2132263183594, -993.9827880859375)"
2024/07/31/12:42:18.846850,"(2000, 2001, 2002, 2003)","(-0.5703619718551636, 148.821533203125, -139.24594116210938, 120.6960678100586)","(0.6578668355941772, 0.396170049905777, 0.5923812985420227, 0.3312121033668518)","(9.585888862609863, -992.4564208984375, 246.59693908691406, -990.8536987304688)","(199.93695068359375, -992.3438720703125, 270.1695861816406, -993.94970703125)"
2024/07/31/12:42:18.946606,"(2000, 2001, 2002, 2003)","(-0.5587424039840698, 149.3334503173828, -139.29725646972656, 121.11001586914062)","(0.6579790115356445, 0.39612916111946106, 0.5935500860214233, 0.3311241865158081)","(9.65036678314209, -992.4813232421875, 246.55657958984375, -990.8603515625)","(199.9362335205078, -992.3140869140625, 270.127685546875, -993.9179077148438)"
2024/07/31/12:42:19.046692,"(2000, 2001, 2002, 2003)","(-0.5477467775344849, 149.8505859375, -139.34681701660156, 121.52819061279297)","(0.6580915451049805, 0.39608851075172424, 0.5947210788726807, 0.3310364782810211)","(9.715513229370117, -992.5067138671875, 246.51559448242188, -990.8672485351562)","(199.93551635742188, -992.2841796875, 270.0854187011719, -993.8859252929688)"
2024/07/31/12:42:19.146718,"(2000, 2001, 2002, 2003)","(-0.5372768640518188, 150.378173828125, -139.39508056640625, 121.95479583740234)","(0.6582055687904358, 0.3960476815700531, 0.5959054231643677, 0.330948144197464)","(9.781988143920898, -992.5328979492188, 246.47357177734375, -990.8745727539062)","(199.93479919433594, -992.2539672851562, 270.0423583984375, -993.853271484375)"
