time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/30/14:40:22.860251,"[2000, 2001, 2002, 2003]","(-10.11639404296875, 181.84283447265625, -181.734375, 0.7890625)","(0.6579243540763855, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(187.8109588623047, 114.22968292236328, -996.7613525390625, -1003.4822387695312)","(215.55722045898438, 203.67532348632812, -1002.1102294921875, -1002.14892578125)","[74.5345460274484, 1698.8013183917715, 1703.522257565063]","[3.0591637666496156, 3.0274842427429878, 2.7862473950480755]","[199.28932727181805, 235.90569569329128, 235.74457596641352]","[103.87679936165462, 1990.9382064449826, 1839.1657514163442]","[-60.63179950444206, -905.715005757553, -2003.5220356503967]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2.361085104818361e-06, 0.04123846175932733, 0.04085437485905674]","[0.36855893198626627, 0.33164502847642985, 0.22758806679879698]","[0.012, 0.014, 0.01]","[6.160164997765275, 6.294853441198681, 6.738094266241853]","[4.092100203012233, 4.092100203012233, 4.092100203012233]","[2.9942376958909005, 3.113239779081771, 3.504858987016691]","[2.3435354147753182, 2.4327869771684716, 2.726501383119661]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:22.960575,"[2000, 2001, 2002, 2003]","(-10.1220703125, 181.84283447265625, -182.318359375, 1.2109375)","(0.6580325365066528, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(187.8758087158203, 114.17562103271484, -996.8081665039062, -1003.4514770507812)","(215.54611206054688, 203.673583984375, -1002.124755859375, -1002.1591186523438)","[74.65044887691056, 1698.8816331632954, 1703.5454415502481]","[3.0591008100972377, 3.0230729250257204, 2.779690456373992]","[199.27335529259338, 235.90875299912517, 235.7494111687901]","[104.0422595666445, 1987.972257603895, 1835.3722968641634]","[-60.725641859234784, -900.2289544632839, -1968.4212619594177]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2.1075974553919075e-06, 0.041245770475153265, 0.04086587043160933]","[0.3685138096316242, 0.33066054439991066, 0.22799529775811667]","[0.012, 0.014, 0.01]","[6.1606380838204835, 6.295312688342837, 6.7385079714657365]","[4.092208467242687, 4.092208467242687, 4.092208467242687]","[2.994678930203258, 3.1136720349454294, 3.5052616960617256]","[2.343866340509586, 2.433111169066215, 2.7268034149034373]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.061268,"[2000, 2001, 2002, 2003]","(-10.12701416015625, 181.84283447265625, -182.9033203125, 1.6328125)","(0.6581403017044067, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(187.940673828125, 114.12156677246094, -996.8551635742188, -1003.4205932617188)","(215.53497314453125, 203.67184448242188, -1002.1387329101562, -1002.1690673828125)","[74.76636504078797, 1698.9616742396524, 1703.5683548810707]","[3.059044903396593, 3.018662001184168, 2.77321415428442]","[199.25669399489868, 235.91105969963868, 235.75351007989246]","[104.20782424156702, 1985.0087248059506, 1831.6628994508965]","[-60.81956324807092, -894.7525516617326, -1933.6377319991832]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1.8585057416364847e-06, 0.0412512853198882, 0.04087561698495684]","[0.3684677229702664, 0.32966578549423303, 0.22839947593399493]","[0.012, 0.014, 0.01]","[6.161109273287423, 6.295770095966274, 6.738920024970225]","[4.092316303116283, 4.092316303116283, 4.092316303116283]","[2.9951184139669893, 3.1141025770288477, 3.5056628123261326]","[2.344195953332385, 2.433434075628779, 2.7271042521017423]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.159898,"[2000, 2001, 2002, 2003]","(-10.13116455078125, 181.84283447265625, -183.4873046875, 2.0546875)","(0.6582475900650024, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(188.00555419921875, 114.0675048828125, -996.9022827148438, -1003.3897094726562)","(215.52381896972656, 203.67010498046875, -1002.1522827148438, -1002.1788330078125)","[74.88231198692283, 1699.0414975516, 1703.591137465538]","[3.05899663820706, 3.014266660943457, 2.766821413299302]","[199.23929183168664, 235.91255946578067, 235.75681052423266]","[104.37352309666285, 1982.0584864025548, 1828.0388365871374]","[-60.91358381271723, -889.3044898145646, -1899.198598504103]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1.6150576890305857e-06, 0.041254871184811026, 0.04088346590933528]","[0.36842060350648187, 0.3286638072740694, 0.22880056950454375]","[0.012, 0.014, 0.01]","[6.161578306472233, 6.296225411950376, 6.739330199565768]","[4.0924236511263645, 4.0924236511263645, 4.0924236511263645]","[2.99555590472632, 3.1145311677944307, 3.50606211445736]","[2.344524071401883, 2.433755518702966, 2.727403728700163]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.260296,"[2000, 2001, 2002, 2003]","(-10.13458251953125, 181.84283447265625, -184.072265625, 2.4765625)","(0.6583543419837952, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(188.0704345703125, 114.0134506225586, -996.9495239257812, -1003.3587036132812)","(215.5126495361328, 203.66836547851562, -1002.1653442382812, -1002.1883544921875)","[74.99825955258773, 1699.1210487722071, 1703.613649642195]","[3.0589554355743775, 3.009871782044816, 2.7605111166069873]","[199.221213299647, 235.9133122669049, 235.7593754026778]","[104.53930615320107, 1979.1111401567325, 1824.4986615122139]","[-61.00767569750806, -883.8659287175625, -1865.1101580050838]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1.3802398701190377e-06, 0.041256671163606096, 0.04088956616794914]","[0.36837258034730336, 0.32765147326741634, 0.22919867234716354]","[0.012, 0.014, 0.01]","[6.162044923834725, 6.2966783843223215, 6.739738268182695]","[4.092530451789374, 4.092530451789374, 4.092530451789374]","[2.9959911601297082, 3.114957569804252, 3.506459381187503]","[2.344850512954424, 2.434075320210332, 2.72770167874777]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.360212,"[2000, 2001, 2002, 2003]","(-10.13726806640625, 181.84283447265625, -184.650390625, 2.8935546875)","(0.6584595441818237, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(188.13467407226562, 113.95993041992188, -996.9964599609375, -1003.3279418945312)","(215.5015869140625, 203.66664123535156, -1002.1778564453125, -1002.1975708007812)","[75.11307181651748, 1699.1996267286368, 1703.6357429547613]","[3.058921377031878, 3.005535611615009, 2.754354957807218]","[199.20267888539342, 235.91334534900028, 235.761212752932]","[104.70354300084985, 1976.2064427559726, 1821.0814163617363]","[-61.10090987379929, -878.508752665055, -1831.7712837133195]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1.1586411144959285e-06, 0.041256750265336095, 0.040893936417440546]","[0.3683241619378634, 0.32664225367507105, 0.22958919560662078]","[0.012, 0.014, 0.01]","[6.162504698371448, 6.297124715488458, 6.7401403590969]","[4.092635691675559, 4.092635691675559, 4.092635691675559]","[2.996420050185454, 3.115377737040144, 3.506850842843538]","[2.3451721804962333, 2.4343904456372507, 2.727995274989796]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.460099,"[2000, 2001, 2002, 2003]","(-10.139404296875, 181.84283447265625, -185.2412109375, 3.3203125)","(0.6585663557052612, 0.5408574342727661, 0.49038398265838623, 0.3242829144001007)","(188.20021057128906, 113.90533447265625, -997.0444946289062, -1003.2965087890625)","(215.49026489257812, 203.66488647460938, -1002.1900634765625, -1002.2067260742188)","[75.23020161656943, 1699.2794747063124, 1703.6580451451136]","[3.0588924584649133, 3.0011107858941095, 2.7481353594139963]","[199.18320370766247, 235.91275819991276, 235.76247823354592]","[104.87116725504261, 1973.2453779016746, 1817.6660784094115]","[-61.19608905086523, -873.0509099679466, -1798.0167757261167]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[9.466735996777054e-07, 0.04125534636187811, 0.040896946600478434]","[0.36827406063232027, 0.3256022187670412, 0.22998609488409194]","[0.012, 0.014, 0.01]","[6.162971436309178, 6.2975778079951, 6.740548546398762]","[4.092742530956746, 4.092742530956746, 4.092742530956746]","[2.9968554537200407, 3.1158042863978084, 3.5072482543436103]","[2.3454987331471733, 2.434710357655499, 2.7282933336148507]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.559811,"[2000, 2001, 2002, 2003]","(-10.14080810546875, 181.84283447265625, -185.8251953125, 3.7421875)","(0.6586715579032898, 0.5408574342727661, 0.49038538336753845, 0.3242829144001007)","(188.26512145996094, 113.85127258300781, -997.0921020507812, -1003.2652587890625)","(215.4790496826172, 203.66314697265625, -1002.20166015625, -1002.2155151367188)","[75.34621112415346, 1699.3582313080485, 1703.6798528429263]","[3.058870691545585, 2.9967447860217598, 2.7420713884814507]","[199.16327035118493, 235.91145247895994, 235.76301585041068]","[105.03726684880525, 1970.3273371054102, 1814.3729512248844]","[-61.29042629389227, -867.6731510187988, -1765.0397956384784]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[7.518760379299216e-07, 0.041252224417563044, 0.04089822546262489]","[0.3682235943630844, 0.3245661031219119, 0.23037545487316236]","[0.012, 0.013, 0.01]","[6.1634310730243635, 6.298020273264704, 6.740950529818993]","[4.092847750148368, 4.092847750148368, 4.092847750148368]","[2.997284250328924, 3.116221063527861, 3.5076396401289607]","[2.3458203306038357, 2.435022940503039, 2.7285868729538634]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.660507,"[2000, 2001, 2002, 2003]","(-10.1416015625, 181.84283447265625, -186.4091796875, 4.1640625)","(0.6587762236595154, 0.5408574342727661, 0.49039027094841003, 0.3242829144001007)","(188.3300323486328, 113.7972183227539, -997.139892578125, -1003.2340087890625)","(215.4678192138672, 203.66140747070312, -1002.2128295898438, -1002.22412109375)","[75.46222112620062, 1699.436802374313, 1703.701519152583]","[3.058854822033098, 2.992385522528003, 2.7360889969416053]","[199.14278171373644, 235.90952182737976, 235.76293847219196]","[105.20343619511819, 1967.41758480802, 1811.1604468185647]","[-61.38482391642783, -862.3095836982058, -1732.4504056568492]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[5.750116280900386e-07, 0.041247608536395364, 0.04089804139686526]","[0.3681724227778141, 0.3235233709794557, 0.2307619884898363]","[0.012, 0.013, 0.01]","[6.163888298153015, 6.298451102482886, 6.741350410559806]","[4.09295242262519, 4.09295242262519, 4.09295242262519]","[2.9977108144461524, 3.116627438947119, 3.5080289928357318]","[2.346140253691757, 2.435327722067482, 2.728878887483942]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.760061,"[2000, 2001, 2002, 2003]","(-10.14178466796875, 181.84283447265625, -186.994140625, 4.5849609375)","(0.6588802933692932, 0.5408574342727661, 0.49039700627326965, 0.3242829144001007)","(188.39495849609375, 113.7431640625, -997.187744140625, -1003.2026977539062)","(215.45657348632812, 203.65966796875, -1002.2234497070312, -1002.2324829101562)","[75.57825419779849, 1699.5150259937573, 1703.7229684408312]","[3.0588448558880517, 2.988025658275791, 2.730202501474563]","[199.12173483081645, 235.9069659554443, 235.76224576352482]","[105.36970748236739, 1964.5110655704661, 1808.0352941196907]","[-61.479304126229884, -856.9522427290852, -1700.3343865575691]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[4.1798532290915347e-07, 0.0412414983220829, 0.040896393617118]","[0.3681205758108267, 0.3224712939386003, 0.23114475908329749]","[0.012, 0.013, 0.01]","[6.164342852437455, 6.298874416738048, 6.741747961772046]","[4.093056488946214, 4.093056488946214, 4.093056488946214]","[2.998134903912022, 3.117027039207744, 3.5084160913518887]","[2.346458320791159, 2.4356274222629506, 2.7291692113710595]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.860070,"[2000, 2001, 2002, 2003]","(-10.14141845703125, 181.84283447265625, -187.578125, 5.0068359375)","(0.6589828133583069, 0.5408574342727661, 0.49040576815605164, 0.3242829144001007)","(188.459228515625, 113.68910217285156, -997.2357177734375, -1003.1712646484375)","(215.44541931152344, 203.65792846679688, -1002.2335815429688, -1002.2406616210938)","[75.69367128401866, 1699.5925966819007, 1703.7438084067142]","[3.058840283916897, 2.9836791492765506, 2.7243823112316523]","[199.1003486182483, 235.90386458778613, 235.76102031131006]","[105.535148922852, 1961.6171253731745, 1804.9801604279858]","[-61.573350365307256, -851.6182269233846, -1668.5443187456567]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2.840233229162159e-07, 0.04123408473250523, 0.040893478670397]","[0.3680686298758328, 0.3214138265866619, 0.2315260949262737]","[0.012, 0.013, 0.01]","[6.164790572515895, 6.299285698989365, 6.742139541999288]","[4.09315899578033, 4.09315899578033, 4.09315899578033]","[2.9985526338656974, 3.11741563799761, 3.5087973895282496]","[2.346771618256416, 2.4359188713553506, 2.7294551850033297]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:23.960206,"[2000, 2001, 2002, 2003]","(-10.14044189453125, 181.84283447265625, -188.15625, 5.4248046875)","(0.659085750579834, 0.5408574342727661, 0.4904160797595978, 0.3242829144001007)","(188.524169921875, 113.63558197021484, -997.2833251953125, -1003.14013671875)","(215.4341583251953, 203.6562042236328, -1002.2431640625, -1002.2484741210938)","[75.80920768642547, 1699.6699140913622, 1703.7649937229003]","[3.058841537769256, 2.9793829180476465, 2.718699783467209]","[199.07830969263532, 235.90013031701548, 235.75914993123064]","[105.70084602817384, 1958.7623161050406, 1802.0330854037186]","[-61.66752900873229, -846.3523084955681, -1637.4658619400063]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1.7296656429355295e-07, 0.04122515927970666, 0.04088902988936832]","[0.36801550094354174, 0.3203582634013163, 0.23190049012980907]","[0.012, 0.013, 0.01]","[6.165240049470551, 6.2996945619116715, 6.742532664978069]","[4.09326190999339, 4.09326190999339, 4.09326190999339]","[2.99897201964038, 3.1178022121140967, 3.5091802035751134]","[2.3470861575874276, 2.4362088019427155, 2.729742295538478]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:24.060482,"[2000, 2001, 2002, 2003]","(-10.138916015625, 181.84283447265625, -188.7451171875, 5.8505859375)","(0.6591891646385193, 0.5408574342727661, 0.49042797088623047, 0.3242829144001007)","(188.5897674560547, 113.58098602294922, -997.3319702148438, -1003.1083374023438)","(215.42276000976562, 203.65444946289062, -1002.25244140625, -1002.2562255859375)","[75.92644868875941, 1699.7481001529336, 1703.7860270120993]","[3.0588480282921404, 2.975012761038105, 2.712992306990152]","[199.05550335449738, 235.89579567320376, 235.75672595794424]","[105.86904022141924, 1955.8624775675553, 1799.1075861480672]","[-61.7631668603775, -841.0029346881292, -1606.2272569853594]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[8.688994324046462e-08, 0.0412148002790656, 0.04088326478761395]","[0.36796125827574727, 0.3192754340081484, 0.23227945622556714]","[0.012, 0.013, 0.01]","[6.16569154273657, 6.3001011791923816, 6.742927557693826]","[4.093365291051267, 4.093365291051267, 4.093365291051267]","[2.9993933035124565, 3.1181869295287306, 3.50956475469781]","[2.3474021204914854, 2.436497340003691, 2.7300307088805007]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:24.160031,"[2000, 2001, 2002, 2003]","(-10.1368408203125, 181.84283447265625, -189.3232421875, 6.2685546875)","(0.6592898964881897, 0.5408574342727661, 0.4904399514198303, 0.3242829144001007)","(188.65406799316406, 113.52747344970703, -997.3797607421875, -1003.0770874023438)","(215.4115753173828, 203.65272521972656, -1002.2610473632812, -1002.2636108398438)","[76.04137670756283, 1699.8244612004871, 1703.8064287015188]","[3.058860005546961, 2.9707286678620215, 2.707471899550647]","[199.03262696950065, 235.89095315521593, 235.7537670706047]","[106.0339806348543, 1953.0243098395358, 1796.3118431229686]","[-61.856979417296486, -835.7663668646861, -1575.9922460263463]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[3.002510112759538e-08, 0.04120322937132925, 0.04087622811336067]","[0.3679074831674397, 0.3182037775884147, 0.23264882645322268]","[0.012, 0.013, 0.01]","[6.166131262410502, 6.300496135818386, 6.743312158786199]","[4.093465981232021, 4.093465981232021, 4.093465981232021]","[2.9998036177207763, 3.1185606943884485, 3.5099392969613517]","[2.3477098561477248, 2.436777663648479, 2.7303116155781564]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:24.260712,"[2000, 2001, 2002, 2003]","(-10.1341552734375, 181.84283447265625, -189.912109375, 6.6943359375)","(0.6593921184539795, 0.5408574342727661, 0.4904535710811615, 0.3242829144001007)","(188.7196807861328, 113.47286987304688, -997.4285888671875, -1003.045166015625)","(215.40016174316406, 203.65097045898438, -1002.269287109375, -1002.2708740234375)","[76.15865860257567, 1699.9020396042856, 1703.8270282463302]","[3.058877727603425, 2.9663712981603285, 2.7019323164633455]","[199.00877662872014, 235.88542980419552, 235.75017419621108]","[106.20236169942517, 1950.1428135910403, 1793.540495211541]","[-61.95276923055287, -830.4468451898128, -1545.6359669972198]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[2.1726333510052598e-09, 0.041190033996562236, 0.04086768468455915]","[0.3678519884609541, 0.31710391398568055, 0.23302229677727437]","[0.012, 0.013, 0.01]","[6.166577422880726, 6.300892984917427, 6.743702399372028]","[4.093568151306422, 4.093568151306422, 4.093568151306422]","[3.0002199583049154, 3.118936507671258, 3.510319344580485]","[2.3480221115858293, 2.4370595236105865, 2.7305966512925064]","['Safe', 'Safe', 'Safe']"
2024/07/30/14:40:24.360289,"[2000, 2001, 2002, 2003]","(-10.1309814453125, 181.84283447265625, -190.49609375, 7.1162109375)","(0.6594926714897156, 0.5408574342727661, 0.49046650528907776, 0.3242829144001007)","(188.78465270996094, 113.41881561279297, -997.47705078125, -1003.0134887695312)","(215.3888397216797, 203.64923095703125, -1002.2769775390625, -1002.2778930664062)","[76.27478659590723, 1699.9785915389784, 1703.8472416687541]","[3.058900272830523, 2.962055789394947, 2.6965255245139144]","[198.9846973237104, 235.87943197725315, 235.74609900759467]","[106.36914470016484, 1947.2940886395954, 1790.8689482113323]","[-62.04767551259934, -825.1863152819936, -1515.9988134666373]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[6.604892688333308e-09, 0.04117570791857228, 0.04085799564540682]","[0.36779655243266673, 0.3173245619647817, 0.2333897275390579]","[0.012, 0.013, 0.01]","[6.167016236285988, 6.301284536033933, 6.744086219684057]","[4.093668643859422, 4.093668643859422, 4.093668643859422]","[3.000629458888895, 3.1193072395870844, 3.5106931527450604]","[2.348329237023814, 2.437337572547456, 2.730877007415938]","['Safe', 'Safe', 'Safe']"
