time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:34:04.945497,"(2000, 2001, 2002, 2003)","(0.0, 81.90723419189453, -90.50825500488281, 66.60026550292969)","(0.6454883813858032, 0.4147613048553467, 0.5061479806900024, 0.362449049949646)","(3.0864505767822266, -990.4298095703125, 240.41404724121094, -990.4296264648438)","(200.0, -997.1494140625, 296.25433349609375, -997.9798583984375)"
2024/07/31/12:34:05.045628,"(2000, 2001, 2002, 2003)","(0.0, 82.43209075927734, -91.09437561035156, 67.02330017089844)","(0.6456940174102783, 0.41443344950675964, 0.5058813095092773, 0.3619694709777832)","(3.151019811630249, -990.411376953125, 240.4296875, -990.4061279296875)","(200.0, -997.1123046875, 296.20623779296875, -997.952880859375)"
2024/07/31/12:34:05.145172,"(2000, 2001, 2002, 2003)","(0.0, 82.96212768554688, -91.68630981445312, 67.45478057861328)","(0.6459001302719116, 0.4141072630882263, 0.505616307258606, 0.36148619651794434)","(3.2162559032440186, -990.39306640625, 240.44497680664062, -990.38232421875)","(200.0, -997.07470703125, 296.1575012207031, -997.9251708984375)"
2024/07/31/12:34:05.245271,"(2000, 2001, 2002, 2003)","(0.0, 83.48161315917969, -92.2664794921875, 67.87762451171875)","(0.6461007595062256, 0.41379234194755554, 0.5053608417510986, 0.3610183894634247)","(3.280219793319702, -990.37548828125, 240.45948791503906, -990.3592529296875)","(200.0, -997.0377197265625, 296.109619140625, -997.8978271484375)"
2024/07/31/12:34:05.345163,"(2000, 2001, 2002, 2003)","(0.0, 84.00629425048828, -92.85247039794922, 68.30463409423828)","(0.6463019251823425, 0.41347894072532654, 0.5051069259643555, 0.360551655292511)","(3.3448500633239746, -990.3580932617188, 240.4736328125, -990.336181640625)","(200.0, -997.0001831054688, 296.0611267089844, -997.8701782226562)"
2024/07/31/12:34:05.445371,"(2000, 2001, 2002, 2003)","(0.0, 84.53091430664062, -93.43842315673828, 68.73155975341797)","(0.6465016007423401, 0.4131702184677124, 0.5048571228981018, 0.3600906729698181)","(3.4095001220703125, -990.3410034179688, 240.48728942871094, -990.3132934570312)","(200.0, -996.9625854492188, 296.01251220703125, -997.8423461914062)"
2024/07/31/12:34:05.545601,"(2000, 2001, 2002, 2003)","(0.0, 85.05548095703125, -94.02433013916016, 69.15838623046875)","(0.646699845790863, 0.41286611557006836, 0.5046114325523376, 0.3596353828907013)","(3.474170207977295, -990.3243408203125, 240.50045776367188, -990.2906494140625)","(200.0, -996.9248046875, 295.96380615234375, -997.8143920898438)"
2024/07/31/12:34:05.645994,"(2000, 2001, 2002, 2003)","(0.0, 85.57998657226562, -94.6102066040039, 69.58512115478516)","(0.6468966603279114, 0.41256657242774963, 0.5043697357177734, 0.35918575525283813)","(3.5388598442077637, -990.3079833984375, 240.5131072998047, -990.2682495117188)","(200.0, -996.886962890625, 295.91497802734375, -997.7863159179688)"
2024/07/31/12:34:05.745527,"(2000, 2001, 2002, 2003)","(0.0, 86.10968780517578, -95.20189666748047, 70.01603698730469)","(0.6470940113067627, 0.41226857900619507, 0.5041295886039734, 0.3587372303009033)","(3.6042163372039795, -990.2918090820312, 240.525390625, -990.245849609375)","(200.0, -996.8485717773438, 295.8655700683594, -997.7578735351562)"
2024/07/31/12:34:05.845549,"(2000, 2001, 2002, 2003)","(0.0, 86.62885284423828, -95.7818374633789, 70.4383316040039)","(0.6472859978675842, 0.41198092699050903, 0.5038980841636658, 0.35830309987068176)","(3.668297529220581, -990.2763061523438, 240.5369415283203, -990.22412109375)","(200.0, -996.8108520507812, 295.8170471191406, -997.7297973632812)"
2024/07/31/12:34:05.945262,"(2000, 2001, 2002, 2003)","(0.0, 87.14796447753906, -96.36174774169922, 70.86054229736328)","(0.6474766135215759, 0.41169753670692444, 0.503670334815979, 0.35787433385849)","(3.7323977947235107, -990.2611083984375, 240.54798889160156, -990.20263671875)","(200.0, -996.7730102539062, 295.7684326171875, -997.70166015625)"
2024/07/31/12:34:06.045361,"(2000, 2001, 2002, 2003)","(0.0, 87.6775131225586, -96.95333099365234, 71.29119873046875)","(0.6476696729660034, 0.4114127457141876, 0.5034418106079102, 0.3574422597885132)","(3.7978124618530273, -990.2460327148438, 240.5587615966797, -990.180908203125)","(200.0, -996.7343139648438, 295.7187194824219, -997.6727905273438)"
2024/07/31/12:34:06.144986,"(2000, 2001, 2002, 2003)","(0.0, 88.20177459716797, -97.53903198242188, 71.71749877929688)","(0.6478593945503235, 0.41113507747650146, 0.5032192468643188, 0.35701984167099)","(3.862598419189453, -990.2314453125, 240.56890869140625, -990.15966796875)","(200.0, -996.6958618164062, 295.66943359375, -997.6441650390625)"
2024/07/31/12:34:06.245608,"(2000, 2001, 2002, 2003)","(0.0, 88.72598266601562, -98.12469482421875, 72.14373016357422)","(0.6480477452278137, 0.4108615815639496, 0.5030003786087036, 0.35660266876220703)","(3.927403211593628, -990.2172241210938, 240.5785675048828, -990.1386108398438)","(200.0, -996.6572875976562, 295.6200866699219, -997.6153564453125)"
2024/07/31/12:34:06.345064,"(2000, 2001, 2002, 2003)","(0.0, 89.25015258789062, -98.7103271484375, 72.56986999511719)","(0.6482347846031189, 0.4105922281742096, 0.5027850866317749, 0.3561907112598419)","(3.9922266006469727, -990.2033081054688, 240.5877227783203, -990.1177978515625)","(200.0, -996.61865234375, 295.5706481933594, -997.58642578125)"
2024/07/31/12:34:06.445455,"(2000, 2001, 2002, 2003)","(0.0, 89.76903533935547, -99.29007720947266, 72.99168395996094)","(0.6484185457229614, 0.41032958030700684, 0.5025754570960999, 0.3557879328727722)","(4.056419849395752, -990.18994140625, 240.59628295898438, -990.097412109375)","(200.0, -996.580322265625, 295.5216369628906, -997.5576782226562)"
2024/07/31/12:34:06.545519,"(2000, 2001, 2002, 2003)","(0.0, 90.30359649658203, -99.88723754882812, 73.42619323730469)","(0.648606538772583, 0.4100630581378937, 0.5023690462112427, 0.35537809133529663)","(4.122578144073486, -990.176513671875, 240.60458374023438, -990.07666015625)","(200.0, -996.5407104492188, 295.4710693359375, -997.5279541015625)"
2024/07/31/12:34:06.645558,"(2000, 2001, 2002, 2003)","(0.0, 90.8223876953125, -100.46565246582031, 73.84784698486328)","(0.6487876176834106, 0.40980836749076843, 0.5022205710411072, 0.3549853563308716)","(4.186808109283447, -990.163818359375, 240.61215209960938, -990.0567626953125)","(200.0, -996.502197265625, 295.4219055175781, -997.4990234375)"
2024/07/31/12:34:06.745872,"(2000, 2001, 2002, 2003)","(0.0, 91.34638977050781, -101.04779052734375, 74.27368927001953)","(0.6489692330360413, 0.40955495834350586, 0.5021229982376099, 0.35459354519844055)","(4.251704692840576, -990.1513671875, 240.6192626953125, -990.036865234375)","(200.0, -996.463134765625, 295.3722229003906, -997.4696655273438)"
2024/07/31/12:34:06.845259,"(2000, 2001, 2002, 2003)","(0.0, 91.87034606933594, -101.626953125, 74.69945526123047)","(0.649149477481842, 0.4093053936958313, 0.5020787119865417, 0.3542066514492035)","(4.316619873046875, -990.1392211914062, 240.6258544921875, -990.0172119140625)","(200.0, -996.424072265625, 295.32244873046875, -997.440185546875)"
2024/07/31/12:34:06.945499,"(2000, 2001, 2002, 2003)","(0.0, 92.38902282714844, -102.19667053222656, 75.12090301513672)","(0.6493266820907593, 0.40906205773353577, 0.5020869970321655, 0.35382840037345886)","(4.380903244018555, -990.1276245117188, 240.6318817138672, -989.9979858398438)","(200.0, -996.38525390625, 295.2731018066406, -997.410888671875)"
2024/07/31/12:34:07.045390,"(2000, 2001, 2002, 2003)","(0.0, 92.91813659667969, -102.77340698242188, 75.55078887939453)","(0.6495060920715332, 0.4088175594806671, 0.5021480917930603, 0.353447288274765)","(4.446503162384033, -990.1161499023438, 240.63748168945312, -989.9786376953125)","(200.0, -996.3455810546875, 295.2226867675781, -997.3809204101562)"
2024/07/31/12:34:07.145990,"(2000, 2001, 2002, 2003)","(0.0, 93.44197845458984, -103.33943176269531, 75.97634887695312)","(0.6496824622154236, 0.4085792303085327, 0.5022605061531067, 0.35307472944259644)","(4.511471271514893, -990.1051025390625, 240.64248657226562, -989.9596557617188)","(200.0, -996.3062744140625, 295.1727294921875, -997.3511352539062)"
2024/07/31/12:34:07.245098,"(2000, 2001, 2002, 2003)","(0.0, 93.96578216552734, -103.89993286132812, 76.40184020996094)","(0.6498575806617737, 0.4083445072174072, 0.5024237036705017, 0.35270681977272034)","(4.5764570236206055, -990.0944213867188, 240.64697265625, -989.94091796875)","(200.0, -996.266845703125, 295.1226806640625, -997.3212280273438)"
2024/07/31/12:34:07.345039,"(2000, 2001, 2002, 2003)","(0.0, 94.48954772949219, -104.45436096191406, 76.82726287841797)","(0.650031328201294, 0.40811336040496826, 0.5026379823684692, 0.35234352946281433)","(4.641460418701172, -990.0841674804688, 240.65090942382812, -989.9224243164062)","(200.0, -996.2273559570312, 295.07257080078125, -997.291259765625)"
2024/07/31/12:34:07.445543,"(2000, 2001, 2002, 2003)","(0.0, 95.0132827758789, -105.00232696533203, 77.25262451171875)","(0.6502038836479187, 0.40788573026657104, 0.5029008984565735, 0.35198479890823364)","(4.706480979919434, -990.07421875, 240.65431213378906, -989.9041748046875)","(200.0, -996.1878051757812, 295.02239990234375, -997.2611694335938)"
2024/07/31/12:34:07.546064,"(2000, 2001, 2002, 2003)","(0.0, 95.53697967529297, -105.54346466064453, 77.67792510986328)","(0.6503751277923584, 0.4076615869998932, 0.5032113790512085, 0.3516305685043335)","(4.771518230438232, -990.0646362304688, 240.6571807861328, -989.8861694335938)","(200.0, -996.148193359375, 294.9721374511719, -997.23095703125)"
2024/07/31/12:34:07.645885,"(2000, 2001, 2002, 2003)","(0.0, 96.0606460571289, -106.07745361328125, 78.10316467285156)","(0.6505451798439026, 0.4074408710002899, 0.5035679340362549, 0.3512807786464691)","(4.836572647094727, -990.055419921875, 240.6595001220703, -989.868408203125)","(200.0, -996.1084594726562, 294.9218444824219, -997.20068359375)"
2024/07/31/12:34:07.745899,"(2000, 2001, 2002, 2003)","(0.0, 96.58951568603516, -106.60924530029297, 78.5325927734375)","(0.6507156491279602, 0.40722137689590454, 0.5039728283882141, 0.35093191266059875)","(4.902295112609863, -990.0465087890625, 240.6613006591797, -989.8506469726562)","(200.0, -996.068359375, 294.8709716796875, -997.1699829101562)"
2024/07/31/12:34:07.845583,"(2000, 2001, 2002, 2003)","(0.0, 97.10787963867188, -107.123046875, 78.95345306396484)","(0.6508815288543701, 0.4070095121860504, 0.5044129490852356, 0.35059431195259094)","(4.966732501983643, -990.0380859375, 240.6625213623047, -989.83349609375)","(200.0, -996.0289306640625, 294.821044921875, -997.1398315429688)"
2024/07/31/12:34:07.945232,"(2000, 2001, 2002, 2003)","(0.0, 97.62621307373047, -107.62918853759766, 79.37425994873047)","(0.6510461568832397, 0.40680089592933655, 0.5048941373825073, 0.3502609133720398)","(5.031186103820801, -990.030029296875, 240.66322326660156, -989.8165893554688)","(200.0, -995.9894409179688, 294.7710876464844, -997.1095581054688)"
2024/07/31/12:34:08.045374,"(2000, 2001, 2002, 2003)","(0.0, 98.15499114990234, -108.13743591308594, 79.80351257324219)","(0.6512129306793213, 0.4065912663936615, 0.505425751209259, 0.3499250113964081)","(5.096958637237549, -990.022216796875, 240.6633758544922, -989.7996215820312)","(200.0, -995.9491577148438, 294.72003173828125, -997.0785522460938)"
2024/07/31/12:34:08.145451,"(2000, 2001, 2002, 2003)","(0.0, 98.6837387084961, -108.63744354248047, 80.23270416259766)","(0.6513785123825073, 0.4063849151134491, 0.5059969425201416, 0.3495934009552002)","(5.162747859954834, -990.0147094726562, 240.66297912597656, -989.7828369140625)","(200.0, -995.9088134765625, 294.6689147949219, -997.0474853515625)"
2024/07/31/12:34:08.245387,"(2000, 2001, 2002, 2003)","(0.0, 99.20198822021484, -109.11956024169922, 80.6533432006836)","(0.6515395641326904, 0.4061857759952545, 0.5065943598747253, 0.3492724597454071)","(5.227250099182129, -990.0077514648438, 240.6620635986328, -989.7666015625)","(200.0, -995.8692016601562, 294.6187744140625, -997.0169677734375)"
2024/07/31/12:34:08.345227,"(2000, 2001, 2002, 2003)","(0.0, 99.7254409790039, -109.59830474853516, 81.07817077636719)","(0.6517010927200317, 0.4059876799583435, 0.5072339177131653, 0.3489523231983185)","(5.292420387268066, -990.0010986328125, 240.6605987548828, -989.75048828125)","(200.0, -995.8291625976562, 294.5680847167969, -996.9860229492188)"
2024/07/31/12:34:08.445493,"(2000, 2001, 2002, 2003)","(0.0, 100.24887084960938, -110.06875610351562, 81.5029525756836)","(0.6518614292144775, 0.40579262375831604, 0.5079085230827332, 0.3486362397670746)","(5.357606410980225, -989.9948120117188, 240.65859985351562, -989.7345581054688)","(200.0, -995.7890625, 294.517333984375, -996.9549560546875)"
2024/07/31/12:34:08.545249,"(2000, 2001, 2002, 2003)","(0.0, 100.77227020263672, -110.5308609008789, 81.92768096923828)","(0.6520205736160278, 0.40560054779052734, 0.5086171627044678, 0.34832414984703064)","(5.4228081703186035, -989.9888305664062, 240.6560516357422, -989.7189331054688)","(200.0, -995.7489013671875, 294.4665222167969, -996.923828125)"
2024/07/31/12:34:08.645265,"(2000, 2001, 2002, 2003)","(0.0, 101.29563903808594, -110.984619140625, 82.35235595703125)","(0.6521785855293274, 0.4054114520549774, 0.509358286857605, 0.3480159640312195)","(5.488026142120361, -989.9832763671875, 240.65296936035156, -989.7034912109375)","(200.0, -995.7088012695312, 294.4156799316406, -996.8926391601562)"
2024/07/31/12:34:08.746429,"(2000, 2001, 2002, 2003)","(0.0, 101.8189926147461, -111.43003845214844, 82.7769775390625)","(0.6523354053497314, 0.4052252769470215, 0.5101308226585388, 0.3477116823196411)","(5.55325984954834, -989.9780883789062, 240.6493682861328, -989.6882934570312)","(200.0, -995.6685791015625, 294.36480712890625, -996.8613891601562)"
2024/07/31/12:34:08.845492,"(2000, 2001, 2002, 2003)","(0.0, 102.34231567382812, -111.86710357666016, 83.20155334472656)","(0.6524910926818848, 0.40504196286201477, 0.5109337568283081, 0.34741124510765076)","(5.618508815765381, -989.9732055664062, 240.6452178955078, -989.6734008789062)","(200.0, -995.6283569335938, 294.3138732910156, -996.8300170898438)"
2024/07/31/12:34:08.945516,"(2000, 2001, 2002, 2003)","(0.0, 102.86561584472656, -112.29580688476562, 83.62608337402344)","(0.6526456475257874, 0.4048614799976349, 0.5117660164833069, 0.347114622592926)","(5.683773517608643, -989.96875, 240.6405487060547, -989.65869140625)","(200.0, -995.588134765625, 294.2629089355469, -996.798583984375)"
2024/07/31/12:34:09.045389,"(2000, 2001, 2002, 2003)","(0.0, 103.38888549804688, -112.71619415283203, 84.0505599975586)","(0.652799129486084, 0.40468376874923706, 0.5126262903213501, 0.34682172536849976)","(5.749053478240967, -989.9646606445312, 240.63536071777344, -989.6442260742188)","(200.0, -995.5478515625, 294.2119140625, -996.7670288085938)"
2024/07/31/12:34:09.145101,"(2000, 2001, 2002, 2003)","(0.0, 103.91737365722656, -113.13232421875, 84.47924041748047)","(0.6529529094696045, 0.404507040977478, 0.5135226249694824, 0.34652963280677795)","(5.815001487731934, -989.9608764648438, 240.62957763671875, -989.6298217773438)","(200.0, -995.5072021484375, 294.1603698730469, -996.735107421875)"
2024/07/31/12:34:09.245406,"(2000, 2001, 2002, 2003)","(0.0, 104.43537139892578, -113.5321273803711, 84.89937591552734)","(0.6531025767326355, 0.404336541891098, 0.5144272446632385, 0.34624698758125305)","(5.8796586990356445, -989.95751953125, 240.62339782714844, -989.615966796875)","(200.0, -995.46728515625, 294.1098327636719, -996.7037963867188)"
2024/07/31/12:34:09.345194,"(2000, 2001, 2002, 2003)","(0.0, 104.95858001708984, -113.92720794677734, 85.32372283935547)","(0.6532526612281799, 0.40416693687438965, 0.5154669284820557, 0.34596508741378784)","(5.944983959197998, -989.9544677734375, 240.61666870117188, -989.6022338867188)","(200.0, -995.427001953125, 294.0587158203125, -996.6720581054688)"
2024/07/31/12:34:09.445545,"(2000, 2001, 2002, 2003)","(0.0, 105.48699188232422, -114.31742095947266, 85.75225830078125)","(0.6534016728401184, 0.40399831533432007, 0.5165280103683472, 0.3456839323043823)","(6.010324001312256, -989.9517822265625, 240.60939025878906, -989.5885620117188)","(200.0, -995.3862915039062, 294.0070495605469, -996.639892578125)"
2024/07/31/12:34:09.545482,"(2000, 2001, 2002, 2003)","(0.0, 106.00492858886719, -114.69525146484375, 86.176513671875)","(0.6535495519638062, 0.40383556485176086, 0.5175895094871521, 0.3454091548919678)","(6.075679302215576, -989.9495239257812, 240.60169982910156, -989.5753173828125)","(200.0, -995.3463745117188, 293.95587158203125, -996.6080322265625)"
2024/07/31/12:34:09.645519,"(2000, 2001, 2002, 2003)","(0.0, 106.52806854248047, -115.06107330322266, 86.59648132324219)","(0.6536963582038879, 0.4036737382411957, 0.5186511278152466, 0.3451405465602875)","(6.141048908233643, -989.9476318359375, 240.59359741210938, -989.5624389648438)","(200.0, -995.3060302734375, 293.9051513671875, -996.5763549804688)"
2024/07/31/12:34:09.745762,"(2000, 2001, 2002, 2003)","(0.0, 107.05119323730469, -115.42228698730469, 87.0206527709961)","(0.6538421511650085, 0.40351438522338867, 0.519734263420105, 0.3448726534843445)","(6.206432819366455, -989.946044921875, 240.58494567871094, -989.5496215820312)","(200.0, -995.2657470703125, 293.8539123535156, -996.5443115234375)"
2024/07/31/12:34:09.845452,"(2000, 2001, 2002, 2003)","(0.0, 107.57429504394531, -115.77532958984375, 87.44477844238281)","(0.6539868116378784, 0.40335750579833984, 0.520828366279602, 0.3446081280708313)","(6.271831512451172, -989.9448852539062, 240.57582092285156, -989.537109375)","(200.0, -995.2254028320312, 293.8026428222656, -996.51220703125)"
2024/07/31/12:34:09.945230,"(2000, 2001, 2002, 2003)","(0.0, 108.09738159179688, -116.12028503417969, 87.86886596679688)","(0.6541303992271423, 0.4032030701637268, 0.5219333171844482, 0.3443469703197479)","(6.337244510650635, -989.9440307617188, 240.5662078857422, -989.5247802734375)","(200.0, -995.1851196289062, 293.7513427734375, -996.4801025390625)"
