time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/08/09/16:03:08.632879,88,0,0,,"(212.02337646484375,)","(178.30361938476562,)","(0.0,)","(0.0,)","(0.0,)","(0.9266026020050049,)","(0.5064640641212463,)","(0.07900000363588333,)","(4.862285614013672,)","(4.020164966583252,)","(4.0418853759765625,)","(3.1292712688446045,)",['Starboard crossing']
2024/08/09/16:03:08.738422,89,0,0,,"(211.09548950195312,)","(177.36544799804688,)","(0.0,)","(0.0,)","(0.0,)","(0.9266527891159058,)","(0.5064102411270142,)","(0.07900000363588333,)","(4.863195896148682,)","(4.0207719802856445,)","(4.043786525726318,)","(3.130697011947632,)",['Starboard crossing']
2024/08/09/16:03:08.839142,90,0,0,,"(210.1678466796875,)","(176.43821716308594,)","(0.0,)","(0.0,)","(0.0,)","(0.9267025589942932,)","(0.5060760378837585,)","(0.07900000363588333,)","(4.864421367645264,)","(4.0215888023376465,)","(4.046346664428711,)","(3.1326169967651367,)",['Starboard crossing']
2024/08/09/16:03:08.938748,91,0,0,,"(209.2395782470703,)","(175.58470153808594,)","(0.0,)","(0.0,)","(0.0,)","(0.9267520308494568,)","(0.5057656764984131,)","(0.07900000363588333,)","(4.865222930908203,)","(4.022122859954834,)","(4.048020839691162,)","(3.1338729858398438,)",['Starboard crossing']
2024/08/09/16:03:09.036663,92,0,0,,"(208.3095245361328,)","(174.73301696777344,)","(0.0,)","(0.0,)","(0.0,)","(0.9268019199371338,)","(0.5057488083839417,)","(0.07900000363588333,)","(4.865629196166992,)","(4.022393703460693,)","(4.048869609832764,)","(3.134509325027466,)",['Starboard crossing']
2024/08/09/16:03:09.134752,93,0,0,,"(207.37777709960938,)","(173.88211059570312,)","(0.0,)","(0.0,)","(0.0,)","(0.9268529415130615,)","(0.5060097575187683,)","(0.07900000363588333,)","(4.865665912628174,)","(4.022418022155762,)","(4.048946380615234,)","(3.1345667839050293,)",['Starboard crossing']
2024/08/09/16:03:09.232775,94,0,0,,"(206.4468994140625,)","(173.0381622314453,)","(0.0,)","(0.0,)","(0.0,)","(0.9269043207168579,)","(0.5059798955917358,)","(0.07900000363588333,)","(4.866049766540527,)","(4.022674083709717,)","(4.049748420715332,)","(3.1351685523986816,)",['Starboard crossing']
2024/08/09/16:03:09.332991,95,0,0,,"(205.51681518554688,)","(172.19970703125,)","(0.0,)","(0.0,)","(0.0,)","(0.9269554018974304,)","(0.5056746602058411,)","(0.07900000363588333,)","(4.8667683601379395,)","(4.023153305053711,)","(4.051250457763672,)","(3.1362950801849365,)",['Starboard crossing']
2024/08/09/16:03:09.433702,96,0,0,,"(204.5858154296875,)","(171.30064392089844,)","(0.0,)","(0.0,)","(0.0,)","(0.927006185054779,)","(0.5053791403770447,)","(0.07900000363588333,)","(4.867809295654297,)","(4.0238471031188965,)","(4.053425312042236,)","(3.1379263401031494,)",['Starboard crossing']
2024/08/09/16:03:09.534362,97,0,0,,"(203.6527557373047,)","(170.40602111816406,)","(0.0,)","(0.0,)","(0.0,)","(0.9270575046539307,)","(0.5053789615631104,)","(0.07900000363588333,)","(4.868438243865967,)","(4.024266242980957,)","(4.054740905761719,)","(3.1389126777648926,)",['Starboard crossing']
2024/08/09/16:03:09.637802,98,0,0,,"(202.71939086914062,)","(169.58053588867188,)","(0.0,)","(0.0,)","(0.0,)","(0.9271093010902405,)","(0.5053799152374268,)","(0.07900000363588333,)","(4.868683815002441,)","(4.024429798126221,)","(4.055253982543945,)","(3.1392974853515625,)",['Starboard crossing']
2024/08/09/16:03:09.734104,99,0,0,,"(201.78614807128906,)","(168.81906127929688,)","(0.0,)","(0.0,)","(0.0,)","(0.9271615147590637,)","(0.5053821802139282,)","(0.07900000363588333,)","(4.868570327758789,)","(4.024354457855225,)","(4.055016994476318,)","(3.139119863510132,)",['Starboard crossing']
2024/08/09/16:03:09.833199,100,0,0,,"(200.8526153564453,)","(167.9951934814453,)","(0.0,)","(0.0,)","(0.0,)","(0.9272142052650452,)","(0.5053828358650208,)","(0.07900000363588333,)","(4.868809223175049,)","(4.0245137214660645,)","(4.055516242980957,)","(3.1394941806793213,)",['Starboard crossing']
2024/08/09/16:03:09.935456,101,0,0,,"(199.91836547851562,)","(167.11178588867188,)","(0.0,)","(0.0,)","(0.0,)","(0.9272674322128296,)","(0.5053817629814148,)","(0.07900000363588333,)","(4.869387626647949,)","(4.024899005889893,)","(4.056725025177002,)","(3.1404011249542236,)",['Starboard crossing']
2024/08/09/16:03:10.034939,102,0,0,,"(198.98463439941406,)","(166.2361297607422,)","(0.0,)","(0.0,)","(0.0,)","(0.9273204803466797,)","(0.5051017999649048,)","(0.07900000363588333,)","(4.870292663574219,)","(4.0255022048950195,)","(4.05861759185791,)","(3.1418204307556152,)",['Starboard crossing']
2024/08/09/16:03:10.133521,103,0,0,,"(198.0505828857422,)","(165.42666625976562,)","(0.0,)","(0.0,)","(0.0,)","(0.9273732900619507,)","(0.5048417448997498,)","(0.07900000363588333,)","(4.870795726776123,)","(4.0258378982543945,)","(4.059669494628906,)","(3.142609119415283,)",['Starboard crossing']
2024/08/09/16:03:10.233181,104,0,0,,"(197.11509704589844,)","(164.6166534423828,)","(0.0,)","(0.0,)","(0.0,)","(0.9274266958236694,)","(0.5048688650131226,)","(0.07900000363588333,)","(4.870923042297363,)","(4.025922775268555,)","(4.059936046600342,)","(3.1428091526031494,)",['Starboard crossing']
2024/08/09/16:03:10.337010,105,0,0,,"(196.1782684326172,)","(163.80520629882812,)","(0.0,)","(0.0,)","(0.0,)","(0.9274813532829285,)","(0.5051682591438293,)","(0.07900000363588333,)","(4.870699882507324,)","(4.025774002075195,)","(4.059469223022461,)","(3.142458915710449,)",['Starboard crossing']
2024/08/09/16:03:10.434813,106,0,0,,"(195.24249267578125,)","(162.99839782714844,)","(0.0,)","(0.0,)","(0.0,)","(0.9275366067886353,)","(0.5051785707473755,)","(0.07900000363588333,)","(4.870832443237305,)","(4.025862216949463,)","(4.059745788574219,)","(3.1426665782928467,)",['Starboard crossing']
2024/08/09/16:03:10.533726,107,0,0,,"(194.30770874023438,)","(162.1949920654297,)","(0.0,)","(0.0,)","(0.0,)","(0.9275916218757629,)","(0.5049146413803101,)","(0.07900000363588333,)","(4.871307849884033,)","(4.02617883682251,)","(4.0607404708862305,)","(3.1434123516082764,)",['Starboard crossing']
2024/08/09/16:03:10.633542,108,0,0,,"(193.3722686767578,)","(161.33334350585938,)","(0.0,)","(0.0,)","(0.0,)","(0.9276465177536011,)","(0.5046591758728027,)","(0.07900000363588333,)","(4.872113227844238,)","(4.026716232299805,)","(4.06242561340332,)","(3.1446762084960938,)",['Starboard crossing']
2024/08/09/16:03:10.732117,109,0,0,,"(192.43504333496094,)","(160.4740447998047,)","(0.0,)","(0.0,)","(0.0,)","(0.9277020692825317,)","(0.5046939253807068,)","(0.07900000363588333,)","(4.872523784637451,)","(4.026989459991455,)","(4.063283443450928,)","(3.145319938659668,)",['Starboard crossing']
2024/08/09/16:03:10.836342,110,0,0,,"(191.49771118164062,)","(159.6776885986328,)","(0.0,)","(0.0,)","(0.0,)","(0.9277582168579102,)","(0.5047274827957153,)","(0.07900000363588333,)","(4.872564792633057,)","(4.027017116546631,)","(4.0633697509765625,)","(3.1453845500946045,)",['Starboard crossing']
2024/08/09/16:03:10.931934,111,0,0,,"(190.5607147216797,)","(158.9396209716797,)","(0.0,)","(0.0,)","(0.0,)","(0.9278149604797363,)","(0.5047601461410522,)","(0.07900000363588333,)","(4.872261047363281,)","(4.0268144607543945,)","(4.062734127044678,)","(3.1449077129364014,)",['Starboard crossing']
2024/08/09/16:03:11.033411,112,0,0,,"(189.6236114501953,)","(158.1419677734375,)","(0.0,)","(0.0,)","(0.0,)","(0.927872359752655,)","(0.5047904849052429,)","(0.07900000363588333,)","(4.872315406799316,)","(4.026850700378418,)","(4.06284761428833,)","(3.1449930667877197,)",['Starboard crossing']
2024/08/09/16:03:11.134282,113,0,0,,"(188.68597412109375,)","(157.28738403320312,)","(0.0,)","(0.0,)","(0.0,)","(0.9279304146766663,)","(0.5048182010650635,)","(0.07900000363588333,)","(4.872715473175049,)","(4.0271172523498535,)","(4.063684463500977,)","(3.145620584487915,)",['Starboard crossing']
2024/08/09/16:03:11.235332,114,0,0,,"(187.74899291992188,)","(156.4388885498047,)","(0.0,)","(0.0,)","(0.0,)","(0.9279883503913879,)","(0.5045678615570068,)","(0.07900000363588333,)","(4.873448371887207,)","(4.027606010437012,)","(4.0652174949646,)","(3.146770477294922,)",['Starboard crossing']
2024/08/09/16:03:11.334641,115,0,0,,"(186.81187438964844,)","(155.65106201171875,)","(0.0,)","(0.0,)","(0.0,)","(0.9280461668968201,)","(0.5043352842330933,)","(0.07900000363588333,)","(4.873790740966797,)","(4.027833938598633,)","(4.065934181213379,)","(3.1473076343536377,)",['Starboard crossing']
2024/08/09/16:03:11.438431,116,0,0,,"(185.87350463867188,)","(154.86151123046875,)","(0.0,)","(0.0,)","(0.0,)","(0.9281046986579895,)","(0.5043864846229553,)","(0.07900000363588333,)","(4.873768329620361,)","(4.027819633483887,)","(4.065887928009033,)","(3.147273063659668,)",['Starboard crossing']
2024/08/09/16:03:11.535489,117,0,0,,"(184.9339599609375,)","(154.06948852539062,)","(0.0,)","(0.0,)","(0.0,)","(0.9281647801399231,)","(0.5047069787979126,)","(0.07900000363588333,)","(4.873405456542969,)","(4.0275774002075195,)","(4.065128326416016,)","(3.1467032432556152,)",['Starboard crossing']
2024/08/09/16:03:11.631330,118,0,0,,"(183.99559020996094,)","(153.28091430664062,)","(0.0,)","(0.0,)","(0.0,)","(0.9282254576683044,)","(0.5047392845153809,)","(0.07900000363588333,)","(4.8734025955200195,)","(4.027575492858887,)","(4.065122127532959,)","(3.1466989517211914,)",['Starboard crossing']
2024/08/09/16:03:11.737087,119,0,0,,"(183.05831909179688,)","(152.49472045898438,)","(0.0,)","(0.0,)","(0.0,)","(0.9282861351966858,)","(0.5044979453086853,)","(0.07900000363588333,)","(4.8737473487854,)","(4.027805328369141,)","(4.06584358215332,)","(3.147239923477173,)",['Starboard crossing']
2024/08/09/16:03:11.837444,120,0,0,,"(182.12051391601562,)","(151.65318298339844,)","(0.0,)","(0.0,)","(0.0,)","(0.9283466935157776,)","(0.5042643547058105,)","(0.07900000363588333,)","(4.87442684173584,)","(4.028258323669434,)","(4.067265033721924,)","(3.148305892944336,)",['Starboard crossing']
2024/08/09/16:03:11.936863,121,0,0,,"(181.18106079101562,)","(150.81288146972656,)","(0.0,)","(0.0,)","(0.0,)","(0.9284080862998962,)","(0.5043182969093323,)","(0.07900000363588333,)","(4.874719619750977,)","(4.028453350067139,)","(4.067877769470215,)","(3.1487653255462646,)",['Starboard crossing']
2024/08/09/16:03:12.036808,122,0,0,,"(180.24163818359375,)","(150.03067016601562,)","(0.0,)","(0.0,)","(0.0,)","(0.928470253944397,)","(0.5043697357177734,)","(0.07900000363588333,)","(4.874650955200195,)","(4.028407573699951,)","(4.067734241485596,)","(3.14865779876709,)",['Starboard crossing']
2024/08/09/16:03:12.136777,123,0,0,,"(179.30264282226562,)","(149.30223083496094,)","(0.0,)","(0.0,)","(0.0,)","(0.928533136844635,)","(0.5044190883636475,)","(0.07900000363588333,)","(4.874244689941406,)","(4.028136730194092,)","(4.066883563995361,)","(3.148020029067993,)",['Starboard crossing']
2024/08/09/16:03:12.235753,124,0,0,,"(178.36366271972656,)","(148.51736450195312,)","(0.0,)","(0.0,)","(0.0,)","(0.9285967946052551,)","(0.5044656991958618,)","(0.07900000363588333,)","(4.874199867248535,)","(4.028106689453125,)","(4.0667901039123535,)","(3.147949695587158,)",['Starboard crossing']
2024/08/09/16:03:12.334656,125,0,0,,"(177.4242401123047,)","(147.67860412597656,)","(0.0,)","(0.0,)","(0.0,)","(0.9286612272262573,)","(0.5045092105865479,)","(0.07900000363588333,)","(4.874504089355469,)","(4.0283098220825195,)","(4.067426681518555,)","(3.1484270095825195,)",['Starboard crossing']
2024/08/09/16:03:12.437642,126,0,0,,"(176.48553466796875,)","(146.84503173828125,)","(0.0,)","(0.0,)","(0.0,)","(0.9287257194519043,)","(0.5042750835418701,)","(0.07900000363588333,)","(4.875144004821777,)","(4.028736591339111,)","(4.0687665939331055,)","(3.1494319438934326,)",['Starboard crossing']
2024/08/09/16:03:12.534862,127,0,0,,"(175.5467987060547,)","(146.06759643554688,)","(0.0,)","(0.0,)","(0.0,)","(0.9287901520729065,)","(0.5040575265884399,)","(0.07900000363588333,)","(4.875400543212891,)","(4.028907299041748,)","(4.069302558898926,)","(3.149833917617798,)",['Starboard crossing']
2024/08/09/16:03:12.634775,128,0,0,,"(174.60690307617188,)","(145.28787231445312,)","(0.0,)","(0.0,)","(0.0,)","(0.9288554787635803,)","(0.5041219592094421,)","(0.07900000363588333,)","(4.875298023223877,)","(4.028838634490967,)","(4.069087982177734,)","(3.1496729850769043,)",['Starboard crossing']
2024/08/09/16:03:12.731274,129,0,0,,"(173.66592407226562,)","(144.5052032470703,)","(0.0,)","(0.0,)","(0.0,)","(0.9289224743843079,)","(0.5044540762901306,)","(0.07900000363588333,)","(4.874859809875488,)","(4.0285468101501465,)","(4.06817102432251,)","(3.1489853858947754,)",['Starboard crossing']
2024/08/09/16:03:12.839905,130,0,0,,"(172.72618103027344,)","(143.7253875732422,)","(0.0,)","(0.0,)","(0.0,)","(0.9289903044700623,)","(0.5044983625411987,)","(0.07900000363588333,)","(4.874783992767334,)","(4.028496265411377,)","(4.068012714385986,)","(3.148866891860962,)",['Starboard crossing']
2024/08/09/16:03:12.938200,131,0,0,,"(171.78759765625,)","(142.9474334716797,)","(0.0,)","(0.0,)","(0.0,)","(0.9290581941604614,)","(0.5042694211006165,)","(0.07900000363588333,)","(4.875058650970459,)","(4.028679370880127,)","(4.068587303161621,)","(3.1492977142333984,)",['Starboard crossing']
2024/08/09/16:03:13.033557,132,0,0,,"(170.84857177734375,)","(142.11732482910156,)","(0.0,)","(0.0,)","(0.0,)","(0.9291260838508606,)","(0.5040478110313416,)","(0.07900000363588333,)","(4.875670433044434,)","(4.029087066650391,)","(4.069867134094238,)","(3.1502575874328613,)",['Starboard crossing']
2024/08/09/16:03:13.136685,133,0,0,,"(169.907958984375,)","(141.28782653808594,)","(0.0,)","(0.0,)","(0.0,)","(0.9291949272155762,)","(0.5041123032569885,)","(0.07900000363588333,)","(4.875899791717529,)","(4.029240131378174,)","(4.070347309112549,)","(3.1506175994873047,)",['Starboard crossing']
2024/08/09/16:03:13.234154,134,0,0,,"(168.96742248535156,)","(140.51219177246094,)","(0.0,)","(0.0,)","(0.0,)","(0.9292647242546082,)","(0.5041735768318176,)","(0.07900000363588333,)","(4.875771999359131,)","(4.0291547775268555,)","(4.070080280303955,)","(3.1504175662994385,)",['Starboard crossing']
2024/08/09/16:03:13.334395,135,0,0,,"(168.0273895263672,)","(139.7864532470703,)","(0.0,)","(0.0,)","(0.0,)","(0.9293354153633118,)","(0.5042320489883423,)","(0.07900000363588333,)","(4.875310897827148,)","(4.0288472175598145,)","(4.069114685058594,)","(3.149693250656128,)",['Starboard crossing']
2024/08/09/16:03:13.433082,136,0,0,,"(167.08741760253906,)","(139.0076446533203,)","(0.0,)","(0.0,)","(0.0,)","(0.929407000541687,)","(0.5042875409126282,)","(0.07900000363588333,)","(4.875212669372559,)","(4.028781890869141,)","(4.068909645080566,)","(3.1495392322540283,)",['Starboard crossing']
2024/08/09/16:03:13.535365,137,0,0,,"(166.14706420898438,)","(138.1781768798828,)","(0.0,)","(0.0,)","(0.0,)","(0.9294795989990234,)","(0.5043396949768066,)","(0.07900000363588333,)","(4.875465393066406,)","(4.0289506912231445,)","(4.069438457489014,)","(3.1499359607696533,)",['Starboard crossing']
2024/08/09/16:03:13.635518,138,0,0,,"(165.2074737548828,)","(137.35336303710938,)","(0.0,)","(0.0,)","(0.0,)","(0.9295522570610046,)","(0.5041144490242004,)","(0.07900000363588333,)","(4.876055717468262,)","(4.029344081878662,)","(4.070674419403076,)","(3.150862693786621,)",['Starboard crossing']
2024/08/09/16:03:13.733013,139,0,0,,"(164.26788330078125,)","(136.58065795898438,)","(0.0,)","(0.0,)","(0.0,)","(0.9296250939369202,)","(0.503905177116394,)","(0.07900000363588333,)","(4.876265525817871,)","(4.029483795166016,)","(4.071113586425781,)","(3.1511921882629395,)",['Starboard crossing']
2024/08/09/16:03:13.835002,140,0,0,,"(163.32720947265625,)","(135.80540466308594,)","(0.0,)","(0.0,)","(0.0,)","(0.9296989440917969,)","(0.5039768815040588,)","(0.07900000363588333,)","(4.876119613647461,)","(4.0293869972229,)","(4.070808410644531,)","(3.150963306427002,)",['Starboard crossing']
2024/08/09/16:03:13.932739,141,0,0,,"(162.38548278808594,)","(135.0270233154297,)","(0.0,)","(0.0,)","(0.0,)","(0.9297747015953064,)","(0.5043153762817383,)","(0.07900000363588333,)","(4.875641345977783,)","(4.0290679931640625,)","(4.0698065757751465,)","(3.150212049484253,)",['Starboard crossing']
2024/08/09/16:03:14.034192,142,0,0,,"(161.44503784179688,)","(134.2511749267578,)","(0.0,)","(0.0,)","(0.0,)","(0.9298514127731323,)","(0.5043662786483765,)","(0.07900000363588333,)","(4.8755269050598145,)","(4.028991222381592,)","(4.06956672668457,)","(3.1500322818756104,)",['Starboard crossing']
2024/08/09/16:03:14.134802,143,0,0,,"(160.5057830810547,)","(133.4769744873047,)","(0.0,)","(0.0,)","(0.0,)","(0.9299283027648926,)","(0.5041441321372986,)","(0.07900000363588333,)","(4.875763416290283,)","(4.029149055480957,)","(4.070062160491943,)","(3.1504037380218506,)",['Starboard crossing']
2024/08/09/16:03:14.235738,144,0,0,,"(159.5661163330078,)","(132.6538848876953,)","(0.0,)","(0.0,)","(0.0,)","(0.9300053715705872,)","(0.5039290189743042,)","(0.07900000363588333,)","(4.876338481903076,)","(4.029532432556152,)","(4.071265697479248,)","(3.151306629180908,)",['Starboard crossing']
2024/08/09/16:03:14.335344,145,0,0,,"(158.62490844726562,)","(131.8310546875,)","(0.0,)","(0.0,)","(0.0,)","(0.9300835728645325,)","(0.5039993524551392,)","(0.07900000363588333,)","(4.8765339851379395,)","(4.029662609100342,)","(4.071674823760986,)","(3.151613473892212,)",['Starboard crossing']
2024/08/09/16:03:14.433829,146,0,0,,"(157.68380737304688,)","(131.0582275390625,)","(0.0,)","(0.0,)","(0.0,)","(0.9301629066467285,)","(0.504065990447998,)","(0.07900000363588333,)","(4.8763747215271,)","(4.029556751251221,)","(4.0713419914245605,)","(3.1513633728027344,)",['Starboard crossing']
2024/08/09/16:03:14.531377,147,0,0,,"(156.74325561523438,)","(130.33169555664062,)","(0.0,)","(0.0,)","(0.0,)","(0.9302432537078857,)","(0.5041295289993286,)","(0.07900000363588333,)","(4.87588357925415,)","(4.029229164123535,)","(4.070313930511475,)","(3.150592565536499,)",['Starboard crossing']
2024/08/09/16:03:14.633104,148,0,0,,"(155.8027801513672,)","(129.55555725097656,)","(0.0,)","(0.0,)","(0.0,)","(0.9303247928619385,)","(0.5041898488998413,)","(0.07900000363588333,)","(4.875757217407227,)","(4.029144763946533,)","(4.070048809051514,)","(3.1503937244415283,)",['Starboard crossing']
2024/08/09/16:03:14.734102,149,0,0,,"(154.86195373535156,)","(128.73207092285156,)","(0.0,)","(0.0,)","(0.0,)","(0.9304074645042419,)","(0.5042468309402466,)","(0.07900000363588333,)","(4.87598180770874,)","(4.029294967651367,)","(4.070519924163818,)","(3.1507468223571777,)",['Starboard crossing']
2024/08/09/16:03:14.836436,150,0,0,,"(153.9219207763672,)","(127.91291809082031,)","(0.0,)","(0.0,)","(0.0,)","(0.9304903745651245,)","(0.5040264129638672,)","(0.07900000363588333,)","(4.8765459060668945,)","(4.029670715332031,)","(4.071699619293213,)","(3.151632070541382,)",['Starboard crossing']
2024/08/09/16:03:14.933320,151,0,0,,"(152.98191833496094,)","(127.14208984375,)","(0.0,)","(0.0,)","(0.0,)","(0.930573582649231,)","(0.503821611404419,)","(0.07900000363588333,)","(4.876730442047119,)","(4.029793739318848,)","(4.072086811065674,)","(3.1519222259521484,)",['Starboard crossing']
