time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/09/30/21:04:56.822109,269,0,0,,"(34.321556091308594,)","(-15.74028205871582,)","(0.8450111746788025,)","(0.0,)","(0.0,)","(0.40963679552078247,)","(0.5082948207855225,)","(0.38199999928474426,)","(5.674739360809326,)","(4.026575088500977,)","(2.5574214458465576,)","(2.015923261642456,)",['Safe']
2024/09/30/21:04:56.920092,270,0,0,,"(34.886077880859375,)","(-16.741844177246094,)","(0.8186833262443542,)","(0.0,)","(0.0,)","(0.39743486046791077,)","(0.5083440542221069,)","(0.3709999918937683,)","(5.674338340759277,)","(4.026489734649658,)","(2.5570616722106934,)","(2.015653371810913,)",['Safe']
2024/09/30/21:04:57.022209,271,0,0,,"(35.47216033935547,)","(-17.731245040893555,)","(0.7897397875785828,)","(0.0,)","(0.0,)","(0.3856819272041321,)","(0.50825434923172,)","(0.35899999737739563,)","(5.675026893615723,)","(4.026636123657227,)","(2.5576794147491455,)","(2.0161166191101074,)",['Safe']
2024/09/30/21:04:57.119801,272,0,0,,"(36.08028030395508,)","(-18.711702346801758,)","(0.7581071257591248,)","(0.0,)","(0.0,)","(0.37420788407325745,)","(0.5080409646034241,)","(0.3449999988079071,)","(5.676711082458496,)","(4.026993751525879,)","(2.5591909885406494,)","(2.0172502994537354,)",['Safe']
2024/09/30/21:04:57.222381,273,0,0,,"(36.71174240112305,)","(-19.68625259399414,)","(0.7236866354942322,)","(0.0,)","(0.0,)","(0.3628223240375519,)","(0.5077197551727295,)","(0.3310000002384186,)","(5.679296016693115,)","(4.027542591094971,)","(2.561511993408203,)","(2.018990993499756,)",['Safe']
2024/09/30/21:04:57.320301,274,0,0,,"(37.36703109741211,)","(-20.673250198364258,)","(0.6865773797035217,)","(0.0,)","(0.0,)","(0.35188984870910645,)","(0.507561206817627,)","(0.3149999976158142,)","(5.680581569671631,)","(4.027815341949463,)","(2.562666416168213,)","(2.0198569297790527,)",['Safe']
2024/09/30/21:04:57.422416,275,0,0,,"(38.04330062866211,)","(-21.67041778564453,)","(0.6470751166343689,)","(0.0,)","(0.0,)","(0.3415360152721405,)","(0.5075467824935913,)","(0.2980000078678131,)","(5.680693626403809,)","(4.027839183807373,)","(2.5627670288085938,)","(2.019932508468628,)",['Safe']
2024/09/30/21:04:57.521434,276,0,0,,"(38.740074157714844,)","(-22.678091049194336,)","(0.6053661704063416,)","(0.0,)","(0.0,)","(0.331678181886673,)","(0.5076624751091003,)","(0.2809999883174896,)","(5.679755210876465,)","(4.027639865875244,)","(2.5619242191314697,)","(2.0193002223968506,)",['Safe']
2024/09/30/21:04:57.622010,277,0,0,,"(39.45201110839844,)","(-23.673444747924805,)","(0.5619574189186096,)","(0.0,)","(0.0,)","(0.32218265533447266,)","(0.507635772228241,)","(0.2630000114440918,)","(5.679945945739746,)","(4.027680397033691,)","(2.5620956420898438,)","(2.0194289684295654,)",['Safe']
2024/09/30/21:04:57.722204,278,0,0,,"(40.179866790771484,)","(-24.65815544128418,)","(0.5170660018920898,)","(0.0,)","(0.0,)","(0.3129253387451172,)","(0.5074812769889832,)","(0.24500000476837158,)","(5.681170463562012,)","(4.02794075012207,)","(2.56319522857666,)","(2.0202536582946777,)",['Safe']
2024/09/30/21:04:57.822992,279,0,0,,"(40.92208480834961,)","(-25.632099151611328,)","(0.47114160656929016,)","(0.0,)","(0.0,)","(0.3039625585079193,)","(0.5072088241577148,)","(0.22599999606609344,)","(5.683340549468994,)","(4.0284013748168945,)","(2.5651440620422363,)","(2.0217151641845703,)",['Safe']
2024/09/30/21:04:57.922132,280,0,0,,"(41.6829719543457,)","(-26.62030792236328,)","(0.4243512749671936,)","(0.0,)","(0.0,)","(0.29537051916122437,)","(0.5070949792861938,)","(0.20600000023841858,)","(5.684249401092529,)","(4.028594493865967,)","(2.56596040725708,)","(2.022327423095703,)",['Safe']
2024/09/30/21:04:58.024059,281,0,0,,"(42.46010971069336,)","(-27.621257781982422,)","(0.3773074150085449,)","(0.0,)","(0.0,)","(0.28722548484802246,)","(0.5071213841438293,)","(0.18700000643730164,)","(5.684026718139648,)","(4.028547286987305,)","(2.565760374069214,)","(2.0221774578094482,)",['Safe']
2024/09/30/21:04:58.122668,282,0,0,,"(43.25424575805664,)","(-28.63471221923828,)","(0.33042314648628235,)","(0.0,)","(0.0,)","(0.27940091490745544,)","(0.5072761178016663,)","(0.1679999977350235,)","(5.682788848876953,)","(4.028284072875977,)","(2.564648389816284,)","(2.021343469619751,)",['Safe']
2024/09/30/21:04:58.220219,283,0,0,,"(44.05870819091797,)","(-29.634475708007812,)","(0.2845782935619354,)","(0.0,)","(0.0,)","(0.27184930443763733,)","(0.5072867274284363,)","(0.14900000393390656,)","(5.682701110839844,)","(4.028265476226807,)","(2.5645697116851807,)","(2.021284580230713,)",['Safe']
2024/09/30/21:04:58.322051,284,0,0,,"(44.87300109863281,)","(-30.621204376220703,)","(0.24032481014728546,)","(0.0,)","(0.0,)","(0.26456016302108765,)","(0.5071651339530945,)","(0.13099999725818634,)","(5.683669090270996,)","(4.02847146987915,)","(2.565439462661743,)","(2.0219366550445557,)",['Safe']
2024/09/30/21:04:58.422042,285,0,0,,"(45.69608688354492,)","(-31.595556259155273,)","(0.19825877249240875,)","(0.0,)","(0.0,)","(0.25755661725997925,)","(0.5069218277931213,)","(0.11299999803304672,)","(5.685603141784668,)","(4.0288825035095215,)","(2.567176580429077,)","(2.0232396125793457,)",['Safe']
2024/09/30/21:04:58.523846,286,0,0,,"(46.533695220947266,)","(-32.58534240722656,)","(0.15867486596107483,)","(0.0,)","(0.0,)","(0.25086265802383423,)","(0.5068338513374329,)","(0.09700000286102295,)","(5.686300754547119,)","(4.029030799865723,)","(2.5678036212921143,)","(2.023709774017334,)",['Safe']
2024/09/30/21:04:58.623075,287,0,0,,"(47.38551330566406,)","(-33.58932113647461,)","(0.12217625230550766,)","(0.0,)","(0.0,)","(0.24443694949150085,)","(0.5068857669830322,)","(0.0820000022649765,)","(5.685891151428223,)","(4.0289435386657715,)","(2.5674352645874023,)","(2.0234336853027344,)",['Safe']
2024/09/30/21:04:58.724073,288,0,0,,"(48.25053405761719,)","(-34.606407165527344,)","(0.08939982950687408,)","(0.0,)","(0.0,)","(0.23827889561653137,)","(0.5070632696151733,)","(0.06800000369548798,)","(5.684484481811523,)","(4.028644561767578,)","(2.566171884536743,)","(2.0224859714508057,)",['Safe']
2024/09/30/21:04:58.823640,289,0,0,,"(49.1217041015625,)","(-35.60817337036133,)","(0.061115775257349014,)","(0.0,)","(0.0,)","(0.23234966397285461,)","(0.50709468126297,)","(0.05700000002980232,)","(5.68424129486084,)","(4.028593063354492,)","(2.565953254699707,)","(2.022322177886963,)",['Safe']
2024/09/30/21:04:58.922743,290,0,0,,"(49.99813461303711,)","(-36.59565734863281,)","(0.03778702765703201,)","(0.0,)","(0.0,)","(0.2266697734594345,)","(0.5069910883903503,)","(0.04699999839067459,)","(5.685066223144531,)","(4.028768062591553,)","(2.5666942596435547,)","(2.0228779315948486,)",['Safe']
2024/09/30/21:04:59.018707,291,0,0,,"(50.87922668457031,)","(-37.569942474365234,)","(0.019797442480921745,)","(0.0,)","(0.0,)","(0.22124463319778442,)","(0.5067635178565979,)","(0.039000000804662704,)","(5.686867713928223,)","(4.02915096282959,)","(2.568312883377075,)","(2.0240917205810547,)",['Safe']
2024/09/30/21:04:59.122398,292,0,0,,"(51.77232360839844,)","(-38.56082534790039,)","(0.007374139502644539,)","(0.0,)","(0.0,)","(0.21604612469673157,)","(0.5066898465156555,)","(0.03400000184774399,)","(5.687447547912598,)","(4.0292744636535645,)","(2.568834066390991,)","(2.0244827270507812,)",['Safe']
2024/09/30/21:04:59.223267,293,0,0,,"(52.677330017089844,)","(-39.566612243652344,)","(0.0009024632745422423,)","(0.0,)","(0.0,)","(0.21103443205356598,)","(0.506754994392395,)","(0.03099999949336052,)","(5.686932563781738,)","(4.029164791107178,)","(2.568371057510376,)","(2.0241355895996094,)",['Safe']
2024/09/30/21:04:59.322459,294,0,0,,"(53.59318161010742,)","(-40.586219787597656,)","(0.0,)","(0.0,)","(0.0,)","(0.20621831715106964,)","(0.5069447159767151,)","(0.03099999949336052,)","(5.685431957244873,)","(4.02884578704834,)","(2.5670230388641357,)","(2.0231244564056396,)",['Safe']
2024/09/30/21:04:59.422602,295,0,0,,"(54.51158905029297,)","(-41.5895881652832,)","(0.0,)","(0.0,)","(0.0,)","(0.20160843431949615,)","(0.5069863796234131,)","(0.029999999329447746,)","(5.6851019859313965,)","(4.028775691986084,)","(2.5667264461517334,)","(2.022902011871338,)",['Safe']
2024/09/30/21:04:59.522350,296,0,0,,"(55.432621002197266,)","(-42.57768249511719,)","(0.0,)","(0.0,)","(0.0,)","(0.1971888542175293,)","(0.506892204284668,)","(0.029999999329447746,)","(5.685846328735352,)","(4.028934001922607,)","(2.5673952102661133,)","(2.0234036445617676,)",['Safe']
2024/09/30/21:04:59.623619,297,0,0,,"(56.35606002807617,)","(-43.55167770385742,)","(0.0,)","(0.0,)","(0.0,)","(0.19295772910118103,)","(0.5066735148429871,)","(0.029999999329447746,)","(5.68757438659668,)","(4.029301166534424,)","(2.5689477920532227,)","(2.0245678424835205,)",['Safe']
2024/09/30/21:04:59.718470,298,0,0,,"(57.29016876220703,)","(-44.54293441772461,)","(0.0,)","(0.0,)","(0.0,)","(0.18887373805046082,)","(0.5066084861755371,)","(0.028999999165534973,)","(5.688088417053223,)","(4.0294108390808105,)","(2.5694098472595215,)","(2.024914503097534,)",['Safe']
2024/09/30/21:04:59.818583,299,0,0,,"(58.23418426513672,)","(-45.54996871948242,)","(0.0,)","(0.0,)","(0.0,)","(0.18493378162384033,)","(0.5066811442375183,)","(0.028999999165534973,)","(5.687514305114746,)","(4.0292887687683105,)","(2.5688939094543457,)","(2.0245275497436523,)",['Safe']
2024/09/30/21:04:59.922743,300,0,0,,"(59.18708801269531,)","(-46.5717658996582,)","(0.0,)","(0.0,)","(0.0,)","(0.18114662170410156,)","(0.5068773627281189,)","(0.028999999165534973,)","(5.6859612464904785,)","(4.028958320617676,)","(2.5674984455108643,)","(2.0234811305999756,)",['Safe']
2024/09/30/21:05:00.019934,301,0,0,,"(60.14052200317383,)","(-47.5762939453125,)","(0.0,)","(0.0,)","(0.0,)","(0.17751865088939667,)","(0.5069250464439392,)","(0.028999999165534973,)","(5.685582637786865,)","(4.0288777351379395,)","(2.5671582221984863,)","(2.023225784301758,)",['Safe']
2024/09/30/21:05:00.124551,302,0,0,,"(61.09482192993164,)","(-48.564453125,)","(0.0,)","(0.0,)","(0.0,)","(0.17403271794319153,)","(0.5068365335464478,)","(0.02800000086426735,)","(5.686282157897949,)","(4.029026508331299,)","(2.567786931991577,)","(2.0236973762512207,)",['Safe']
2024/09/30/21:05:00.222298,303,0,0,,"(62.05038070678711,)","(-49.53704833984375,)","(0.0,)","(0.0,)","(0.0,)","(0.17067144811153412,)","(0.5066236257553101,)","(0.02800000086426735,)","(5.687969207763672,)","(4.029385089874268,)","(2.569302558898926,)","(2.024833917617798,)",['Safe']
2024/09/30/21:05:00.318950,304,0,0,,"(62.998069763183594,)","(-50.51926040649414,)","(0.0,)","(0.0,)","(0.0,)","(0.16741235554218292,)","(0.5064533352851868,)","(0.02800000086426735,)","(5.6889519691467285,)","(4.029486656188965,)","(2.5701711177825928,)","(2.0254855155944824,)",['Safe']
2024/09/30/21:05:00.421454,305,0,0,,"(63.9709587097168,)","(-51.52727127075195,)","(0.0,)","(0.0,)","(0.0,)","(0.16428275406360626,)","(0.506530225276947,)","(0.02800000086426735,)","(5.688345432281494,)","(4.02935791015625,)","(2.5696258544921875,)","(2.025076389312744,)",['Safe']
2024/09/30/21:05:00.519239,306,0,0,,"(64.94220733642578,)","(-52.553436279296875,)","(0.0,)","(0.0,)","(0.0,)","(0.1612718254327774,)","(0.50645512342453,)","(0.02800000086426735,)","(5.688024520874023,)","(4.029021263122559,)","(2.569300889968872,)","(2.0248327255249023,)",['Safe']
2024/09/30/21:05:00.618923,307,0,0,,"(65.92134094238281,)","(-53.55876159667969,)","(0.0,)","(0.0,)","(0.0,)","(0.15837818384170532,)","(0.5065062642097473,)","(0.027000000700354576,)","(5.687618732452393,)","(4.028934955596924,)","(2.5689361095428467,)","(2.024559259414673,)",['Safe']
2024/09/30/21:05:00.722443,308,0,0,,"(66.90010070800781,)","(-54.546607971191406,)","(0.0,)","(0.0,)","(0.0,)","(0.15559101104736328,)","(0.5064210295677185,)","(0.027000000700354576,)","(5.68829345703125,)","(4.029078483581543,)","(2.569542407989502,)","(2.0250139236450195,)",['Safe']
2024/09/30/21:05:00.822745,309,0,0,,"(67.87904357910156,)","(-55.517677307128906,)","(0.0,)","(0.0,)","(0.0,)","(0.15289385616779327,)","(0.5062113404273987,)","(0.027000000700354576,)","(5.689956188201904,)","(4.02943229675293,)","(2.5710368156433105,)","(2.026134729385376,)",['Safe']
2024/09/30/21:05:00.922655,310,0,0,,"(68.86600494384766,)","(-56.508541107177734,)","(0.0,)","(0.0,)","(0.0,)","(0.15028952062129974,)","(0.5061538219451904,)","(0.027000000700354576,)","(5.690412998199463,)","(4.029529094696045,)","(2.5714473724365234,)","(2.026442527770996,)",['Safe']
2024/09/30/21:05:01.022251,311,0,0,,"(69.86017608642578,)","(-57.5177116394043,)","(0.0,)","(0.0,)","(0.0,)","(0.14777953922748566,)","(0.506232738494873,)","(0.027000000700354576,)","(5.689788341522217,)","(4.0293965339660645,)","(2.57088565826416,)","(2.0260212421417236,)",['Safe']
2024/09/30/21:05:01.121832,312,0,0,,"(70.86093139648438,)","(-58.54372024536133,)","(0.0,)","(0.0,)","(0.0,)","(0.14536114037036896,)","(0.5064343214035034,)","(0.026000000536441803,)","(5.68818998336792,)","(4.029056549072266,)","(2.5694491863250732,)","(2.0249440670013428,)",['Safe']
2024/09/30/21:05:01.221453,313,0,0,,"(71.85999298095703,)","(-59.55005645751953,)","(0.0,)","(0.0,)","(0.0,)","(0.14303162693977356,)","(0.5064871907234192,)","(0.026000000536441803,)","(5.687768936157227,)","(4.028966903686523,)","(2.569071054458618,)","(2.024660348892212,)",['Safe']
2024/09/30/21:05:01.322815,314,0,0,,"(72.85794830322266,)","(-60.53753662109375,)","(0.0,)","(0.0,)","(0.0,)","(0.14077730476856232,)","(0.5064036846160889,)","(0.026000000536441803,)","(5.688429355621338,)","(4.029107570648193,)","(2.569664478302002,)","(2.0251054763793945,)",['Safe']
2024/09/30/21:05:01.423329,315,0,0,,"(73.85517883300781,)","(-61.50726318359375,)","(0.0,)","(0.0,)","(0.0,)","(0.13859149813652039,)","(0.5061955451965332,)","(0.026000000536441803,)","(5.690079689025879,)","(4.029458522796631,)","(2.5711474418640137,)","(2.0262176990509033,)",['Safe']
2024/09/30/21:05:01.521694,316,0,0,,"(74.85977172851562,)","(-62.49789047241211,)","(0.0,)","(0.0,)","(0.0,)","(0.1364755481481552,)","(0.5061395168304443,)","(0.026000000536441803,)","(5.690525054931641,)","(4.029552936553955,)","(2.571547746658325,)","(2.026517868041992,)",['Safe']
2024/09/30/21:05:01.623430,317,0,0,,"(75.8709487915039,)","(-63.5078125,)","(0.0,)","(0.0,)","(0.0,)","(0.13443095982074738,)","(0.5062196850776672,)","(0.026000000536441803,)","(5.689889907836914,)","(4.029417991638184,)","(2.570976734161377,)","(2.026089668273926,)",['Safe']
2024/09/30/21:05:01.722272,318,0,0,,"(76.8880844116211,)","(-64.53550720214844,)","(0.0,)","(0.0,)","(0.0,)","(0.13245660066604614,)","(0.5064224600791931,)","(0.026000000536441803,)","(5.688282012939453,)","(4.029076099395752,)","(2.5695321559906006,)","(2.0250062942504883,)",['Safe']
2024/09/30/21:05:01.822879,319,0,0,,"(77.9029541015625,)","(-65.54210662841797,)","(0.0,)","(0.0,)","(0.0,)","(0.13054700195789337,)","(0.5064765810966492,)","(0.02500000037252903,)","(5.68785285949707,)","(4.028985023498535,)","(2.5691463947296143,)","(2.024716854095459,)",['Safe']
2024/09/30/21:05:01.922680,320,0,0,,"(78.91596221923828,)","(-66.52889251708984,)","(0.0,)","(0.0,)","(0.0,)","(0.12869679927825928,)","(0.5063942074775696,)","(0.02500000037252903,)","(5.68850564956665,)","(4.029123783111572,)","(2.569732904434204,)","(2.0251567363739014,)",['Safe']
2024/09/30/21:05:02.022546,321,0,0,,"(79.92749786376953,)","(-67.49716186523438,)","(0.0,)","(0.0,)","(0.0,)","(0.1269022822380066,)","(0.5061869621276855,)","(0.02500000037252903,)","(5.69014835357666,)","(4.029472827911377,)","(2.57120943069458,)","(2.026264190673828,)",['Safe']
2024/09/30/21:05:02.123532,322,0,0,,"(80.94583892822266,)","(-68.48761749267578,)","(0.0,)","(0.0,)","(0.0,)","(0.12516288459300995,)","(0.5061315894126892,)","(0.02500000037252903,)","(5.690587520599365,)","(4.029566287994385,)","(2.571603775024414,)","(2.026560068130493,)",['Safe']
2024/09/30/21:05:02.222767,323,0,0,,"(81.9703140258789,)","(-69.49835968017578,)","(0.0,)","(0.0,)","(0.0,)","(0.12347792834043503,)","(0.5062124729156494,)","(0.02500000037252903,)","(5.68994665145874,)","(4.029429912567139,)","(2.5710277557373047,)","(2.026128053665161,)",['Safe']
2024/09/30/21:05:02.323306,324,0,0,,"(83.00033569335938,)","(-70.52770233154297,)","(0.0,)","(0.0,)","(0.0,)","(0.12184614688158035,)","(0.5064159631729126,)","(0.02500000037252903,)","(5.688333988189697,)","(4.029087066650391,)","(2.5695786476135254,)","(2.025041103363037,)",['Safe']
2024/09/30/21:05:02.423899,325,0,0,,"(84.02757263183594,)","(-71.53473663330078,)","(0.0,)","(0.0,)","(0.0,)","(0.12026408314704895,)","(0.5064706802368164,)","(0.02500000037252903,)","(5.687899589538574,)","(4.028994560241699,)","(2.5691885948181152,)","(2.0247485637664795,)",['Safe']
2024/09/30/21:05:02.522657,326,0,0,,"(85.05242919921875,)","(-72.52091217041016,)","(0.0,)","(0.0,)","(0.0,)","(0.11872854083776474,)","(0.5063889026641846,)","(0.02500000037252903,)","(5.6885480880737305,)","(4.029132843017578,)","(2.5697710514068604,)","(2.0251855850219727,)",['Safe']
2024/09/30/21:05:02.623981,327,0,0,,"(86.0753173828125,)","(-73.48766326904297,)","(0.0,)","(0.0,)","(0.0,)","(0.11723682284355164,)","(0.5061821341514587,)","(0.02500000037252903,)","(5.690186977386475,)","(4.029480934143066,)","(2.57124400138855,)","(2.02629017829895,)",['Safe']
2024/09/30/21:05:02.722094,328,0,0,,"(87.1046371459961,)","(-74.47779083251953,)","(0.0,)","(0.0,)","(0.0,)","(0.11578831821680069,)","(0.5061272382736206,)","(0.024000000208616257,)","(5.690622329711914,)","(4.029573917388916,)","(2.5716352462768555,)","(2.026583433151245,)",['Safe']
2024/09/30/21:05:02.822634,329,0,0,,"(88.1397476196289,)","(-75.48924255371094,)","(0.0,)","(0.0,)","(0.0,)","(0.11438227444887161,)","(0.5062084794044495,)","(0.024000000208616257,)","(5.689978122711182,)","(4.0294365882873535,)","(2.571056365966797,)","(2.026149272918701,)",['Safe']
2024/09/30/21:05:02.922817,330,0,0,,"(89.18006134033203,)","(-76.52020263671875,)","(0.0,)","(0.0,)","(0.0,)","(0.11301779001951218,)","(0.5064122676849365,)","(0.024000000208616257,)","(5.6883625984191895,)","(4.029093265533447,)","(2.5696043968200684,)","(2.0250604152679443,)",['Safe']
2024/09/30/21:05:03.021605,331,0,0,,"(90.21717834472656,)","(-77.52769470214844,)","(0.0,)","(0.0,)","(0.0,)","(0.11169230192899704,)","(0.5064674019813538,)","(0.024000000208616257,)","(5.687925815582275,)","(4.029000282287598,)","(2.569211959838867,)","(2.024766206741333,)",['Safe']
2024/09/30/21:05:03.122138,332,0,0,,"(91.25153350830078,)","(-78.51327514648438,)","(0.0,)","(0.0,)","(0.0,)","(0.11040346324443817,)","(0.5063859224319458,)","(0.024000000208616257,)","(5.688571929931641,)","(4.02913761138916,)","(2.5697925090789795,)","(2.0252015590667725,)",['Safe']
2024/09/30/21:05:03.223187,333,0,0,,"(92.28355407714844,)","(-79.47846984863281,)","(0.0,)","(0.0,)","(0.0,)","(0.10914918035268784,)","(0.5061793923377991,)","(0.024000000208616257,)","(5.690208435058594,)","(4.029485702514648,)","(2.571263313293457,)","(2.0263047218322754,)",['Safe']
2024/09/30/21:05:03.323307,334,0,0,,"(93.32174682617188,)","(-80.46820831298828,)","(0.0,)","(0.0,)","(0.0,)","(0.1079290360212326,)","(0.50612473487854,)","(0.024000000208616257,)","(5.6906418800354,)","(4.029577732086182,)","(2.57165265083313,)","(2.026596784591675,)",['Safe']
2024/09/30/21:05:03.424301,335,0,0,,"(94.36544799804688,)","(-81.48033142089844,)","(0.0,)","(0.0,)","(0.0,)","(0.10674253851175308,)","(0.506206214427948,)","(0.024000000208616257,)","(5.689995765686035,)","(4.029440402984619,)","(2.5710721015930176,)","(2.0261611938476562,)",['Safe']
2024/09/30/21:05:03.522946,336,0,0,,"(95.41410064697266,)","(-82.51290130615234,)","(0.0,)","(0.0,)","(0.0,)","(0.10558908432722092,)","(0.5064102411270142,)","(0.024000000208616257,)","(5.688378810882568,)","(4.029096603393555,)","(2.5696189403533936,)","(2.025071382522583,)",['Safe']
2024/09/30/21:05:03.622974,337,0,0,,"(96.459228515625,)","(-83.52084350585938,)","(0.0,)","(0.0,)","(0.0,)","(0.10446664690971375,)","(0.5064655542373657,)","(0.024000000208616257,)","(5.68794059753418,)","(4.029003620147705,)","(2.5692250728607178,)","(2.024775981903076,)",['Safe']
2024/09/30/21:05:03.723437,338,0,0,,"(97.50131225585938,)","(-84.50581359863281,)","(0.0,)","(0.0,)","(0.0,)","(0.10337338596582413,)","(0.5063842535018921,)","(0.024000000208616257,)","(5.688584804534912,)","(4.029140472412109,)","(2.5698044300079346,)","(2.025210380554199,)",['Safe']
2024/09/30/21:05:03.823066,339,0,0,,"(98.54077911376953,)","(-85.46942138671875,)","(0.0,)","(0.0,)","(0.0,)","(0.10230760276317596,)","(0.5061779022216797,)","(0.024000000208616257,)","(5.690220355987549,)","(4.0294880867004395,)","(2.5712740421295166,)","(2.026312828063965,)",['Safe']
2024/09/30/21:05:03.920612,340,0,0,,"(99.58621215820312,)","(-86.4587631225586,)","(0.0,)","(0.0,)","(0.0,)","(0.10126911103725433,)","(0.5061233639717102,)","(0.023000000044703484,)","(5.690652847290039,)","(4.029580116271973,)","(2.571662425994873,)","(2.026603937149048,)",['Safe']
2024/09/30/21:05:04.023286,341,0,0,,"(100.636962890625,)","(-87.4715347290039,)","(0.0,)","(0.0,)","(0.0,)","(0.10025761276483536,)","(0.5062049627304077,)","(0.023000000044703484,)","(5.690005779266357,)","(4.02944278717041,)","(2.5710811614990234,)","(2.026167869567871,)",['Safe']
2024/09/30/21:05:04.122842,342,0,0,,"(101.69244384765625,)","(-88.50570678710938,)","(0.0,)","(0.0,)","(0.0,)","(0.09927274286746979,)","(0.5064091086387634,)","(0.023000000044703484,)","(5.688387870788574,)","(4.0290985107421875,)","(2.569627046585083,)","(2.0250773429870605,)",['Safe']
2024/09/30/21:05:04.218593,343,0,0,,"(102.74415588378906,)","(-89.51409149169922,)","(0.0,)","(0.0,)","(0.0,)","(0.0983128473162651,)","(0.5064645409584045,)","(0.023000000044703484,)","(5.687948703765869,)","(4.02900505065918,)","(2.56923246383667,)","(2.0247814655303955,)",['Safe']
2024/09/30/21:05:04.319940,344,0,0,,"(103.79259490966797,)","(-90.49844360351562,)","(0.0,)","(0.0,)","(0.0,)","(0.09737642109394073,)","(0.5063832998275757,)","(0.023000000044703484,)","(5.688592433929443,)","(4.029141902923584,)","(2.5698111057281494,)","(2.0252153873443604,)",['Safe']
2024/09/30/21:05:04.422025,345,0,0,,"(104.83821105957031,)","(-91.46045684814453,)","(0.0,)","(0.0,)","(0.0,)","(0.09646209329366684,)","(0.5061770677566528,)","(0.023000000044703484,)","(5.690227031707764,)","(4.029489517211914,)","(2.5712802410125732,)","(2.0263171195983887,)",['Safe']
2024/09/30/21:05:04.523715,346,0,0,,"(105.8896255493164,)","(-92.44938659667969,)","(0.0,)","(0.0,)","(0.0,)","(0.09556981176137924,)","(0.5061225891113281,)","(0.023000000044703484,)","(5.6906585693359375,)","(4.029581546783447,)","(2.5716679096221924,)","(2.0266082286834717,)",['Safe']
2024/09/30/21:05:04.622683,347,0,0,,"(106.94619750976562,)","(-93.46279907226562,)","(0.0,)","(0.0,)","(0.0,)","(0.0946994423866272,)","(0.5062043070793152,)","(0.023000000044703484,)","(5.690011024475098,)","(4.029443740844727,)","(2.5710861682891846,)","(2.0261716842651367,)",['Safe']
2024/09/30/21:05:04.723208,348,0,0,,"(108.0073471069336,)","(-94.49856567382812,)","(0.0,)","(0.0,)","(0.0,)","(0.09385077655315399,)","(0.5064085125923157,)","(0.023000000044703484,)","(5.688392639160156,)","(4.029099464416504,)","(2.569631576538086,)","(2.025080919265747,)",['Safe']
2024/09/30/21:05:04.820142,349,0,0,,"(109.06452941894531,)","(-95.50738525390625,)","(0.0,)","(0.0,)","(0.0,)","(0.09302245080471039,)","(0.5064639449119568,)","(0.023000000044703484,)","(5.687952995300293,)","(4.029006004333496,)","(2.5692365169525146,)","(2.024784564971924,)",['Safe']
2024/09/30/21:05:04.922578,350,0,0,,"(110.1182632446289,)","(-96.49110412597656,)","(0.0,)","(0.0,)","(0.0,)","(0.0922132059931755,)","(0.5063827633857727,)","(0.023000000044703484,)","(5.688596725463867,)","(4.0291428565979,)","(2.569814682006836,)","(2.0252182483673096,)",['Safe']
2024/09/30/21:05:05.021430,351,0,0,,"(111.16899108886719,)","(-97.45152282714844,)","(0.0,)","(0.0,)","(0.0,)","(0.09142191708087921,)","(0.5061765909194946,)","(0.023000000044703484,)","(5.690230846405029,)","(4.0294904708862305,)","(2.5712835788726807,)","(2.026319742202759,)",['Safe']
2024/09/30/21:05:05.121779,352,0,0,,"(112.22541046142578,)","(-98.44003295898438,)","(0.0,)","(0.0,)","(0.0,)","(0.09064862877130508,)","(0.5061221718788147,)","(0.023000000044703484,)","(5.690661907196045,)","(4.0295820236206055,)","(2.5716710090637207,)","(2.0266103744506836,)",['Safe']
2024/09/30/21:05:05.222005,353,0,0,,"(113.28684997558594,)","(-99.45408630371094,)","(0.0,)","(0.0,)","(0.0,)","(0.08989331126213074,)","(0.5062038898468018,)","(0.023000000044703484,)","(5.690014362335205,)","(4.029444217681885,)","(2.5710887908935547,)","(2.0261738300323486,)",['Safe']
2024/09/30/21:05:05.324478,354,0,0,,"(114.35274505615234,)","(-100.49143981933594,)","(0.0,)","(0.0,)","(0.0,)","(0.0891558900475502,)","(0.506408154964447,)","(0.023000000044703484,)","(5.6883955001831055,)","(4.02910041809082,)","(2.569634199142456,)","(2.02508282661438,)",['Safe']
2024/09/30/21:05:05.423667,355,0,0,,"(115.4310531616211,)","(-101.51656341552734,)","(0.0,)","(0.0,)","(0.0,)","(0.08845528215169907,)","(0.506433367729187,)","(0.023000000044703484,)","(5.688094615936279,)","(4.029006481170654,)","(2.56935977935791,)","(2.024876832962036,)",['Safe']
2024/09/30/21:05:05.525301,356,0,0,,"(116.48919677734375,)","(-102.49968719482422,)","(0.0,)","(0.0,)","(0.0,)","(0.08775009959936142,)","(0.5063521862030029,)","(0.023000000044703484,)","(5.688737869262695,)","(4.029143333435059,)","(2.5699377059936523,)","(2.0253102779388428,)",['Safe']
